,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,reg,rforest,basic,ALL_NO_1_1_1,30_60,included,basic,15.42,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,15.12,44.38
4,reg,xgb,basic,ALL_NO_1_1_1,30_60,included,basic,15.40,{'n_estimators': 50},,,,,,,,,15.02,0.26
5,reg,gboosting,basic,ALL_NO_1_1_1,30_60,included,basic,15.44,{'n_estimators': 50},,,,,,,,,15.05,0.57
6,reg,ada,basic,ALL_NO_1_1_1,30_60,included,basic,16.50,{'n_estimators': 10},,,,,,,,,16.85,0.89
0,clf,kn,all,ALL_NO_1_1_1,30_60,included,basic,0.64,{'n_neighbors': 21},0.68,0.69,0.72,0.66,0.71,311.00,658.00,323.00,"{'0': {'precision': 0.725, 'recall': 0.5594855305466238, 'f1-score': 0.6315789473684211, 'support': 311}, '1': {'precision': 0.6602641056422569, 'recall': 0.8358662613981763, 'f1-score': 0.7377598926894702, 'support': 658}, '2': {'precision': 0.7077625570776256, 'recall': 0.47987616099071206, 'f1-score': 0.5719557195571956, 'support': 323}, 'micro avg': {'precision': 0.6803405572755418, 'recall': 0.6803405572755418, 'f1-score': 0.6803405572755418, 'support': 1292}, 'macro avg': {'precision': 0.6976755542399609, 'recall': 0.6250759843118374, 'f1-score': 0.6470981865383623, 'support': 1292}, 'weighted avg': {'precision': 0.6877214299138376, 'recall': 0.6803405572755418, 'f1-score': 0.6707498138066753, 'support': 1292}}",5.29
1,clf,svc-rbf,all,ALL_NO_1_1_1,30_60,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,311.00,658.00,323.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5092879256965944, 'recall': 1.0, 'f1-score': 0.6748717948717948, 'support': 658}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.5092879256965944, 'recall': 0.5092879256965944, 'f1-score': 0.5092879256965944, 'support': 1292}, 'macro avg': {'precision': 0.1697626418988648, 'recall': 0.3333333333333333, 'f1-score': 0.22495726495726495, 'support': 1292}, 'weighted avg': {'precision': 0.2593741912603399, 'recall': 0.5092879256965944, 'f1-score': 0.34370405652139396, 'support': 1292}}",8.43
2,clf,dtree,all,ALL_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 10}",0.70,0.70,0.73,0.71,0.65,311.00,658.00,323.00,"{'0': {'precision': 0.7312925170068028, 'recall': 0.6913183279742765, 'f1-score': 0.7107438016528925, 'support': 311}, '1': {'precision': 0.7099697885196374, 'recall': 0.7142857142857143, 'f1-score': 0.7121212121212123, 'support': 658}, '2': {'precision': 0.6458333333333334, 'recall': 0.6718266253869969, 'f1-score': 0.6585735963581184, 'support': 323}, 'micro avg': {'precision': 0.6981424148606811, 'recall': 0.6981424148606811, 'f1-score': 0.6981424148606811, 'support': 1292}, 'macro avg': {'precision': 0.6956985462865912, 'recall': 0.6924768892156626, 'f1-score': 0.6938128700440744, 'support': 1292}, 'weighted avg': {'precision': 0.6990683129270154, 'recall': 0.6981424148606811, 'f1-score': 0.6984027488494423, 'support': 1292}}",0.56
3,clf,rforest,all,ALL_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.70,0.70,0.74,0.68,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7396226415094339, 'recall': 0.6302250803858521, 'f1-score': 0.6805555555555556, 'support': 311}, '1': {'precision': 0.684913217623498, 'recall': 0.7796352583586627, 'f1-score': 0.7292110874200427, 'support': 658}, '2': {'precision': 0.6870503597122302, 'recall': 0.5913312693498453, 'f1-score': 0.6356073211314476, 'support': 323}, 'micro avg': {'precision': 0.6965944272445821, 'recall': 0.6965944272445821, 'f1-score': 0.6965944272445821, 'support': 1292}, 'macro avg': {'precision': 0.7038620729483874, 'recall': 0.6670638693647867, 'f1-score': 0.6817913213690153, 'support': 1292}, 'weighted avg': {'precision': 0.698616722053209, 'recall': 0.6965944272445821, 'f1-score': 0.6940981718464578, 'support': 1292}}",18.93
4,clf,xgb,all,ALL_NO_1_1_1,30_60,included,basic,0.71,{'n_estimators': 50},0.70,0.70,0.73,0.69,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6527331189710611, 'f1-score': 0.6904761904761904, 'support': 311}, '1': {'precision': 0.6942148760330579, 'recall': 0.7659574468085106, 'f1-score': 0.7283236994219653, 'support': 658}, '2': {'precision': 0.6851211072664359, 'recall': 0.6130030959752322, 'f1-score': 0.6470588235294118, 'support': 323}, 'micro avg': {'precision': 0.7004643962848297, 'recall': 0.7004643962848297, 'f1-score': 0.7004643962848297, 'support': 1292}, 'macro avg': {'precision': 0.7040626562863536, 'recall': 0.6772312205849347, 'f1-score': 0.6886195711425224, 'support': 1292}, 'weighted avg': {'precision': 0.7012418526206162, 'recall': 0.7004643962848297, 'f1-score': 0.6988971280632728, 'support': 1292}}",0.87
5,clf,gboosting,all,ALL_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.70,0.74,0.69,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7352941176470589, 'recall': 0.6430868167202572, 'f1-score': 0.6861063464837049, 'support': 311}, '1': {'precision': 0.6912568306010929, 'recall': 0.7689969604863222, 'f1-score': 0.7280575539568346, 'support': 658}, '2': {'precision': 0.6909722222222222, 'recall': 0.6160990712074303, 'f1-score': 0.6513911620294598, 'support': 323}, 'micro avg': {'precision': 0.7004643962848297, 'recall': 0.7004643962848297, 'f1-score': 0.7004643962848297, 'support': 1292}, 'macro avg': {'precision': 0.705841056823458, 'recall': 0.6760609494713367, 'f1-score': 0.6885183541566664, 'support': 1292}, 'weighted avg': {'precision': 0.7017859852179043, 'recall': 0.7004643962848297, 'f1-score': 0.6987927938046012, 'support': 1292}}",2.48
6,clf,ada,all,ALL_NO_1_1_1,30_60,included,basic,0.69,{'n_estimators': 10},0.67,0.67,0.70,0.66,0.64,311.00,658.00,323.00,"{'0': {'precision': 0.7048611111111112, 'recall': 0.6527331189710611, 'f1-score': 0.6777963272120201, 'support': 311}, '1': {'precision': 0.6621067031463749, 'recall': 0.7355623100303952, 'f1-score': 0.6969042476601873, 'support': 658}, '2': {'precision': 0.6410256410256411, 'recall': 0.541795665634675, 'f1-score': 0.5872483221476511, 'support': 323}, 'micro avg': {'precision': 0.6671826625386997, 'recall': 0.6671826625386997, 'f1-score': 0.6671826625386997, 'support': 1292}, 'macro avg': {'precision': 0.6693311517610424, 'recall': 0.6433636982120438, 'f1-score': 0.6539829656732862, 'support': 1292}, 'weighted avg': {'precision': 0.6671279398429972, 'recall': 0.6671826625386997, 'f1-score': 0.6648907591153504, 'support': 1292}}",0.74
0,reg,kn,all,ALL_NO_1_1_1,30_60,included,basic,18.88,{'n_neighbors': 11},,,,,,,,,19.01,5.63
1,reg,svr-rbf,all,ALL_NO_1_1_1,30_60,included,basic,26.11,"{'C': 1, 'gamma': 1}",,,,,,,,,26.46,6.18
2,reg,dtree,all,ALL_NO_1_1_1,30_60,included,basic,15.82,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,15.52,0.55
3,reg,rforest,all,ALL_NO_1_1_1,30_60,included,basic,15.42,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,15.13,52.82
4,reg,xgb,all,ALL_NO_1_1_1,30_60,included,basic,15.42,{'n_estimators': 50},,,,,,,,,15.05,0.30
5,reg,gboosting,all,ALL_NO_1_1_1,30_60,included,basic,15.44,{'n_estimators': 50},,,,,,,,,14.98,0.69
6,reg,ada,all,ALL_NO_1_1_1,30_60,included,basic,16.75,{'n_estimators': 10},,,,,,,,,16.41,1.05
0,clf,kn,basic,ALL_NO_3_2_1,30_60,included,basic,0.64,{'n_neighbors': 11},0.66,0.66,0.62,0.66,0.70,311.00,658.00,323.00,"{'0': {'precision': 0.6241610738255033, 'recall': 0.5980707395498392, 'f1-score': 0.6108374384236454, 'support': 311}, '1': {'precision': 0.6640726329442282, 'recall': 0.7781155015197568, 'f1-score': 0.7165850244926522, 'support': 658}, '2': {'precision': 0.695067264573991, 'recall': 0.47987616099071206, 'f1-score': 0.5677655677655677, 'support': 323}, 'micro avg': {'precision': 0.6602167182662538, 'recall': 0.6602167182662538, 'f1-score': 0.6602167182662538, 'support': 1292}, 'macro avg': {'precision': 0.6611003237812408, 'recall': 0.618687467353436, 'f1-score': 0.6317293435606218, 'support': 1292}, 'weighted avg': {'precision': 0.6622140966675176, 'recall': 0.6602167182662538, 'f1-score': 0.6539254395156325, 'support': 1292}}",4.90
1,clf,svc-rbf,basic,ALL_NO_3_2_1,30_60,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,311.00,658.00,323.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5092879256965944, 'recall': 1.0, 'f1-score': 0.6748717948717948, 'support': 658}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.5092879256965944, 'recall': 0.5092879256965944, 'f1-score': 0.5092879256965944, 'support': 1292}, 'macro avg': {'precision': 0.1697626418988648, 'recall': 0.3333333333333333, 'f1-score': 0.22495726495726495, 'support': 1292}, 'weighted avg': {'precision': 0.2593741912603399, 'recall': 0.5092879256965944, 'f1-score': 0.34370405652139396, 'support': 1292}}",7.12
2,clf,dtree,basic,ALL_NO_3_2_1,30_60,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 10}",0.70,0.70,0.73,0.71,0.65,311.00,658.00,323.00,"{'0': {'precision': 0.7312925170068028, 'recall': 0.6913183279742765, 'f1-score': 0.7107438016528925, 'support': 311}, '1': {'precision': 0.7099697885196374, 'recall': 0.7142857142857143, 'f1-score': 0.7121212121212123, 'support': 658}, '2': {'precision': 0.6458333333333334, 'recall': 0.6718266253869969, 'f1-score': 0.6585735963581184, 'support': 323}, 'micro avg': {'precision': 0.6981424148606811, 'recall': 0.6981424148606811, 'f1-score': 0.6981424148606811, 'support': 1292}, 'macro avg': {'precision': 0.6956985462865912, 'recall': 0.6924768892156626, 'f1-score': 0.6938128700440744, 'support': 1292}, 'weighted avg': {'precision': 0.6990683129270154, 'recall': 0.6981424148606811, 'f1-score': 0.6984027488494423, 'support': 1292}}",0.46
3,clf,rforest,basic,ALL_NO_3_2_1,30_60,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 10}",0.70,0.69,0.71,0.69,0.68,311.00,658.00,323.00,"{'0': {'precision': 0.7137931034482758, 'recall': 0.6655948553054662, 'f1-score': 0.6888519134775375, 'support': 311}, '1': {'precision': 0.6930555555555555, 'recall': 0.7583586626139818, 'f1-score': 0.7242380261248187, 'support': 658}, '2': {'precision': 0.6808510638297872, 'recall': 0.5944272445820433, 'f1-score': 0.6347107438016529, 'support': 323}, 'micro avg': {'precision': 0.695046439628483, 'recall': 0.695046439628483, 'f1-score': 0.695046439628483, 'support': 1292}, 'macro avg': {'precision': 0.6958999076112061, 'recall': 0.6727935875004971, 'f1-score': 0.6826002278013363, 'support': 1292}, 'weighted avg': {'precision': 0.6949962107933364, 'recall': 0.695046439628483, 'f1-score': 0.6933383409671662, 'support': 1292}}",17.39
4,clf,xgb,basic,ALL_NO_3_2_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.70,0.71,0.70,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7103448275862069, 'recall': 0.662379421221865, 'f1-score': 0.6855241264559069, 'support': 311}, '1': {'precision': 0.7028571428571428, 'recall': 0.7477203647416414, 'f1-score': 0.7245949926362297, 'support': 658}, '2': {'precision': 0.6887417218543046, 'recall': 0.6439628482972136, 'f1-score': 0.6656000000000001, 'support': 323}, 'micro avg': {'precision': 0.7012383900928792, 'recall': 0.7012383900928792, 'f1-score': 0.7012383900928792, 'support': 1292}, 'macro avg': {'precision': 0.7006478974325514, 'recall': 0.6846875447535733, 'f1-score': 0.6919063730307121, 'support': 1292}, 'weighted avg': {'precision': 0.7011306637292962, 'recall': 0.7012383900928792, 'f1-score': 0.700441415234076, 'support': 1292}}",0.72
5,clf,gboosting,basic,ALL_NO_3_2_1,30_60,included,basic,0.71,{'n_estimators': 10},0.70,0.70,0.74,0.69,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7352941176470589, 'recall': 0.6430868167202572, 'f1-score': 0.6861063464837049, 'support': 311}, '1': {'precision': 0.6904109589041096, 'recall': 0.7659574468085106, 'f1-score': 0.7262247838616716, 'support': 658}, '2': {'precision': 0.6862068965517242, 'recall': 0.6160990712074303, 'f1-score': 0.6492659053833605, 'support': 323}, 'micro avg': {'precision': 0.6989164086687306, 'recall': 0.6989164086687306, 'f1-score': 0.6989164086687306, 'support': 1292}, 'macro avg': {'precision': 0.7039706577009642, 'recall': 0.6750477782453994, 'f1-score': 0.6871990119095791, 'support': 1292}, 'weighted avg': {'precision': 0.7001638615583177, 'recall': 0.6989164086687306, 'f1-score': 0.6973280719630321, 'support': 1292}}",2.17
6,clf,ada,basic,ALL_NO_3_2_1,30_60,included,basic,0.69,{'n_estimators': 10},0.68,0.68,0.70,0.69,0.65,311.00,658.00,323.00,"{'0': {'precision': 0.7031802120141343, 'recall': 0.639871382636656, 'f1-score': 0.67003367003367, 'support': 311}, '1': {'precision': 0.6902654867256637, 'recall': 0.7112462006079028, 'f1-score': 0.7005988023952097, 'support': 658}, '2': {'precision': 0.649546827794562, 'recall': 0.6656346749226006, 'f1-score': 0.6574923547400613, 'support': 323}, 'micro avg': {'precision': 0.6826625386996904, 'recall': 0.6826625386996904, 'f1-score': 0.6826625386996904, 'support': 1292}, 'macro avg': {'precision': 0.6809975088447867, 'recall': 0.6722507527223865, 'f1-score': 0.6760416090563136, 'support': 1292}, 'weighted avg': {'precision': 0.6831945523061347, 'recall': 0.6826625386996904, 'f1-score': 0.6824647940693181, 'support': 1292}}",0.67
0,reg,kn,basic,ALL_NO_3_2_1,30_60,included,basic,18.89,{'n_neighbors': 11},,,,,,,,,19.10,4.92
1,reg,svr-rbf,basic,ALL_NO_3_2_1,30_60,included,basic,26.11,"{'C': 1, 'gamma': 2}",,,,,,,,,26.46,5.27
2,reg,dtree,basic,ALL_NO_3_2_1,30_60,included,basic,15.82,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,15.52,0.45
3,reg,rforest,basic,ALL_NO_3_2_1,30_60,included,basic,15.42,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,15.12,46.15
4,reg,xgb,basic,ALL_NO_3_2_1,30_60,included,basic,15.38,{'n_estimators': 50},,,,,,,,,15.03,0.27
5,reg,gboosting,basic,ALL_NO_3_2_1,30_60,included,basic,15.51,{'n_estimators': 50},,,,,,,,,15.06,0.59
6,reg,ada,basic,ALL_NO_3_2_1,30_60,included,basic,16.57,{'n_estimators': 10},,,,,,,,,17.22,0.92
0,clf,kn,all,ALL_NO_3_2_1,30_60,included,basic,0.64,{'n_neighbors': 21},0.68,0.69,0.74,0.66,0.71,311.00,658.00,323.00,"{'0': {'precision': 0.7372881355932204, 'recall': 0.5594855305466238, 'f1-score': 0.636197440585009, 'support': 311}, '1': {'precision': 0.655952380952381, 'recall': 0.837386018237082, 'f1-score': 0.7356475300400536, 'support': 658}, '2': {'precision': 0.7083333333333334, 'recall': 0.47368421052631576, 'f1-score': 0.5677179962894248, 'support': 323}, 'micro avg': {'precision': 0.6795665634674922, 'recall': 0.6795665634674922, 'f1-score': 0.6795665634674922, 'support': 1292}, 'macro avg': {'precision': 0.7005246166263116, 'recall': 0.6235185864366738, 'f1-score': 0.6465209889714958, 'support': 1292}, 'weighted avg': {'precision': 0.6886261172622484, 'recall': 0.6795665634674922, 'f1-score': 0.6697263092800134, 'support': 1292}}",5.69
1,clf,svc-rbf,all,ALL_NO_3_2_1,30_60,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,311.00,658.00,323.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5092879256965944, 'recall': 1.0, 'f1-score': 0.6748717948717948, 'support': 658}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.5092879256965944, 'recall': 0.5092879256965944, 'f1-score': 0.5092879256965944, 'support': 1292}, 'macro avg': {'precision': 0.1697626418988648, 'recall': 0.3333333333333333, 'f1-score': 0.22495726495726495, 'support': 1292}, 'weighted avg': {'precision': 0.2593741912603399, 'recall': 0.5092879256965944, 'f1-score': 0.34370405652139396, 'support': 1292}}",7.92
2,clf,dtree,all,ALL_NO_3_2_1,30_60,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 10}",0.70,0.70,0.73,0.71,0.65,311.00,658.00,323.00,"{'0': {'precision': 0.7312925170068028, 'recall': 0.6913183279742765, 'f1-score': 0.7107438016528925, 'support': 311}, '1': {'precision': 0.7099697885196374, 'recall': 0.7142857142857143, 'f1-score': 0.7121212121212123, 'support': 658}, '2': {'precision': 0.6458333333333334, 'recall': 0.6718266253869969, 'f1-score': 0.6585735963581184, 'support': 323}, 'micro avg': {'precision': 0.6981424148606811, 'recall': 0.6981424148606811, 'f1-score': 0.6981424148606811, 'support': 1292}, 'macro avg': {'precision': 0.6956985462865912, 'recall': 0.6924768892156626, 'f1-score': 0.6938128700440744, 'support': 1292}, 'weighted avg': {'precision': 0.6990683129270154, 'recall': 0.6981424148606811, 'f1-score': 0.6984027488494423, 'support': 1292}}",0.53
3,clf,rforest,all,ALL_NO_3_2_1,30_60,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.70,0.70,0.74,0.69,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7406015037593985, 'recall': 0.6334405144694534, 'f1-score': 0.682842287694974, 'support': 311}, '1': {'precision': 0.6857523302263648, 'recall': 0.7826747720364742, 'f1-score': 0.731014904187367, 'support': 658}, '2': {'precision': 0.6909090909090909, 'recall': 0.5882352941176471, 'f1-score': 0.6354515050167223, 'support': 323}, 'micro avg': {'precision': 0.6981424148606811, 'recall': 0.6981424148606811, 'f1-score': 0.6981424148606811, 'support': 1292}, 'macro avg': {'precision': 0.7057543082982848, 'recall': 0.6681168602078582, 'f1-score': 0.6831028989663545, 'support': 1292}, 'weighted avg': {'precision': 0.7002443787320103, 'recall': 0.6981424148606811, 'f1-score': 0.6955283239541995, 'support': 1292}}",18.96
4,clf,xgb,all,ALL_NO_3_2_1,30_60,included,basic,0.71,{'n_estimators': 50},0.70,0.70,0.73,0.70,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7338129496402878, 'recall': 0.6559485530546624, 'f1-score': 0.6926994906621392, 'support': 311}, '1': {'precision': 0.6970954356846473, 'recall': 0.7659574468085106, 'f1-score': 0.7299058653149891, 'support': 658}, '2': {'precision': 0.6907216494845361, 'recall': 0.6222910216718266, 'f1-score': 0.6547231270358307, 'support': 323}, 'micro avg': {'precision': 0.7035603715170279, 'recall': 0.7035603715170279, 'f1-score': 0.7035603715170279, 'support': 1292}, 'macro avg': {'precision': 0.7072100116031571, 'recall': 0.6813990071783332, 'f1-score': 0.6924428276709863, 'support': 1292}, 'weighted avg': {'precision': 0.7043403380821459, 'recall': 0.7035603715170279, 'f1-score': 0.7021541571252023, 'support': 1292}}",0.91
5,clf,gboosting,all,ALL_NO_3_2_1,30_60,included,basic,0.71,{'n_estimators': 10},0.70,0.70,0.74,0.69,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7352941176470589, 'recall': 0.6430868167202572, 'f1-score': 0.6861063464837049, 'support': 311}, '1': {'precision': 0.6904109589041096, 'recall': 0.7659574468085106, 'f1-score': 0.7262247838616716, 'support': 658}, '2': {'precision': 0.6862068965517242, 'recall': 0.6160990712074303, 'f1-score': 0.6492659053833605, 'support': 323}, 'micro avg': {'precision': 0.6989164086687306, 'recall': 0.6989164086687306, 'f1-score': 0.6989164086687306, 'support': 1292}, 'macro avg': {'precision': 0.7039706577009642, 'recall': 0.6750477782453994, 'f1-score': 0.6871990119095791, 'support': 1292}, 'weighted avg': {'precision': 0.7001638615583177, 'recall': 0.6989164086687306, 'f1-score': 0.6973280719630321, 'support': 1292}}",2.89
