,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
0,clf,kn,min,all,ALL_NO_1_1_1,0_30,included,basic,0.76,{'n_neighbors': 31},0.77,0.74,0.78,0.63,957.00,335.00,"{'0': {'precision': 0.7832469775474957, 'recall': 0.9477533960292581, 'f1-score': 0.8576832151300237, 'support': 957}, '1': {'precision': 0.6268656716417911, 'recall': 0.2507462686567164, 'f1-score': 0.35820895522388063, 'support': 335}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.7050563245946434, 'recall': 0.5992498323429872, 'f1-score': 0.6079460851769521, 'support': 1292}, 'weighted avg': {'precision': 0.742699193121481, 'recall': 0.7670278637770898, 'f1-score': 0.7281755703401182, 'support': 1292}}",2.07
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,0_30,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,0.00,957.00,335.00,"{'0': {'precision': 0.7407120743034056, 'recall': 1.0, 'f1-score': 0.8510449088483771, 'support': 957}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 335}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.3703560371517028, 'recall': 0.5, 'f1-score': 0.42552245442418857, 'support': 1292}, 'weighted avg': {'precision': 0.5486543770188538, 'recall': 0.7407120743034056, 'f1-score': 0.6303792397584341, 'support': 1292}}",5.81
2,clf,dtree,min,all,ALL_NO_1_1_1,0_30,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 50}",0.77,0.75,0.80,0.61,957.00,335.00,"{'0': {'precision': 0.8012704174228675, 'recall': 0.922675026123302, 'f1-score': 0.8576979116075765, 'support': 957}, '1': {'precision': 0.6105263157894737, 'recall': 0.34626865671641793, 'f1-score': 0.4419047619047619, 'support': 335}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.7058983666061707, 'recall': 0.63447184141986, 'f1-score': 0.6498013367561692, 'support': 1292}, 'weighted avg': {'precision': 0.7518127749714845, 'recall': 0.7732198142414861, 'f1-score': 0.7498877683022801, 'support': 1292}}",0.35
3,clf,rforest,min,all,ALL_NO_1_1_1,0_30,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.77,0.75,0.79,0.64,957.00,335.00,"{'0': {'precision': 0.7917398945518453, 'recall': 0.9414838035527691, 'f1-score': 0.8601431980906922, 'support': 957}, '1': {'precision': 0.6363636363636364, 'recall': 0.29253731343283584, 'f1-score': 0.40081799591002043, 'support': 335}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.7140517654577409, 'recall': 0.6170105584928025, 'f1-score': 0.6304805970003563, 'support': 1292}, 'weighted avg': {'precision': 0.7514527068637262, 'recall': 0.7732198142414861, 'f1-score': 0.7410457191970969, 'support': 1292}}",18.54
4,clf,xgb,min,all,ALL_NO_1_1_1,0_30,included,basic,0.78,{'n_estimators': 50},0.78,0.77,0.81,0.64,957.00,335.00,"{'0': {'precision': 0.8111824014665444, 'recall': 0.9247648902821317, 'f1-score': 0.8642578125, 'support': 957}, '1': {'precision': 0.6417910447761194, 'recall': 0.3850746268656716, 'f1-score': 0.4813432835820895, 'support': 335}, 'micro avg': {'precision': 0.7848297213622291, 'recall': 0.7848297213622291, 'f1-score': 0.7848297213622291, 'support': 1292}, 'macro avg': {'precision': 0.7264867231213319, 'recall': 0.6549197585739017, 'f1-score': 0.6728005480410447, 'support': 1292}, 'weighted avg': {'precision': 0.7672612679593521, 'recall': 0.7848297213622291, 'f1-score': 0.7649726985777864, 'support': 1292}}",0.23
5,clf,gboosting,min,all,ALL_NO_1_1_1,0_30,included,basic,0.78,{'n_estimators': 200},0.78,0.76,0.82,0.61,957.00,335.00,"{'0': {'precision': 0.8201712654614652, 'recall': 0.9007314524555904, 'f1-score': 0.8585657370517928, 'support': 957}, '1': {'precision': 0.6058091286307054, 'recall': 0.43582089552238806, 'f1-score': 0.5069444444444444, 'support': 335}, 'micro avg': {'precision': 0.7801857585139319, 'recall': 0.7801857585139319, 'f1-score': 0.7801857585139319, 'support': 1292}, 'macro avg': {'precision': 0.7129901970460852, 'recall': 0.6682761739889892, 'f1-score': 0.6827550907481186, 'support': 1292}, 'weighted avg': {'precision': 0.764589751654728, 'recall': 0.7801857585139319, 'f1-score': 0.7673945814608782, 'support': 1292}}",0.60
6,clf,ada,min,all,ALL_NO_1_1_1,0_30,included,basic,0.77,{'n_estimators': 50},0.78,0.76,0.81,0.60,957.00,335.00,"{'0': {'precision': 0.8140845070422535, 'recall': 0.9059561128526645, 'f1-score': 0.857566765578635, 'support': 957}, '1': {'precision': 0.6035242290748899, 'recall': 0.408955223880597, 'f1-score': 0.48754448398576516, 'support': 335}, 'micro avg': {'precision': 0.7770897832817337, 'recall': 0.7770897832817337, 'f1-score': 0.7770897832817338, 'support': 1292}, 'macro avg': {'precision': 0.7088043680585717, 'recall': 0.6574556683666308, 'f1-score': 0.6725556247822001, 'support': 1292}, 'weighted avg': {'precision': 0.7594887693339976, 'recall': 0.7770897832817337, 'f1-score': 0.7616244557228986, 'support': 1292}}",0.63
0,reg,kn,min,all,ALL_NO_1_1_1,0_30,included,basic,12.15,{'n_neighbors': 21},,,,,,,11.97,2.03
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,0_30,included,basic,14.41,"{'C': 5, 'gamma': 1}",,,,,,,13.63,6.00
2,reg,dtree,min,all,ALL_NO_1_1_1,0_30,included,basic,12.05,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,11.78,0.35
3,reg,rforest,min,all,ALL_NO_1_1_1,0_30,included,basic,11.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,11.57,33.60
4,reg,xgb,min,all,ALL_NO_1_1_1,0_30,included,basic,11.64,{'n_estimators': 100},,,,,,,11.80,0.25
5,reg,gboosting,min,all,ALL_NO_1_1_1,0_30,included,basic,11.71,{'n_estimators': 50},,,,,,,11.72,0.44
6,reg,ada,min,all,ALL_NO_1_1_1,0_30,included,basic,13.13,{'n_estimators': 10},,,,,,,13.54,0.22
0,clf,kn,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.76,{'n_neighbors': 31},0.75,0.72,0.77,0.58,953.00,339.00,"{'0': {'precision': 0.7668918918918919, 'recall': 0.9527806925498427, 'f1-score': 0.8497894244267664, 'support': 953}, '1': {'precision': 0.5833333333333334, 'recall': 0.18584070796460178, 'f1-score': 0.2818791946308725, 'support': 339}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6751126126126126, 'recall': 0.5693107002572222, 'f1-score': 0.5658343095288194, 'support': 1292}, 'weighted avg': {'precision': 0.718729081248431, 'recall': 0.7515479876160991, 'f1-score': 0.7007789229555528, 'support': 1292}}",2.28
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.74,0.54,0.74,0.00,953.00,339.00,"{'0': {'precision': 0.7376160990712074, 'recall': 1.0, 'f1-score': 0.8489977728285079, 'support': 953}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 339}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.3688080495356037, 'recall': 0.5, 'f1-score': 0.42449888641425393, 'support': 1292}, 'weighted avg': {'precision': 0.5440775096090252, 'recall': 0.7376160990712074, 'f1-score': 0.626234425313907, 'support': 1292}}",5.84
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 50}",0.77,0.75,0.79,0.64,953.00,339.00,"{'0': {'precision': 0.7894273127753304, 'recall': 0.9401888772298006, 'f1-score': 0.8582375478927203, 'support': 953}, '1': {'precision': 0.6369426751592356, 'recall': 0.2949852507374631, 'f1-score': 0.4032258064516129, 'support': 339}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.713184993967283, 'recall': 0.6175870639836318, 'f1-score': 0.6307316771721666, 'support': 1292}, 'weighted avg': {'precision': 0.7494177987259062, 'recall': 0.7708978328173375, 'f1-score': 0.7388497922049994, 'support': 1292}}",0.36
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.77,0.76,0.78,0.69,953.00,339.00,"{'0': {'precision': 0.7802385008517888, 'recall': 0.9611752360965372, 'f1-score': 0.8613070051716032, 'support': 953}, '1': {'precision': 0.6864406779661016, 'recall': 0.23893805309734514, 'f1-score': 0.3544857768052517, 'support': 339}, 'micro avg': {'precision': 0.771671826625387, 'recall': 0.771671826625387, 'f1-score': 0.771671826625387, 'support': 1292}, 'macro avg': {'precision': 0.7333395894089452, 'recall': 0.6000566445969412, 'f1-score': 0.6078963909884274, 'support': 1292}, 'weighted avg': {'precision': 0.7556274621844142, 'recall': 0.771671826625387, 'f1-score': 0.7283252741993175, 'support': 1292}}",21.04
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,{'n_estimators': 100},0.77,0.75,0.79,0.64,953.00,339.00,"{'0': {'precision': 0.7913351016799293, 'recall': 0.9391395592864638, 'f1-score': 0.8589251439539347, 'support': 953}, '1': {'precision': 0.639751552795031, 'recall': 0.30383480825958703, 'f1-score': 0.41200000000000003, 'support': 339}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.7155433272374802, 'recall': 0.6214871837730254, 'f1-score': 0.6354625719769673, 'support': 1292}, 'weighted avg': {'precision': 0.7515620188068793, 'recall': 0.7724458204334366, 'f1-score': 0.7416591812601391, 'support': 1292}}",0.30
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,{'n_estimators': 100},0.78,0.76,0.79,0.66,953.00,339.00,"{'0': {'precision': 0.7920704845814978, 'recall': 0.9433368310598111, 'f1-score': 0.861111111111111, 'support': 953}, '1': {'precision': 0.6560509554140127, 'recall': 0.30383480825958703, 'f1-score': 0.4153225806451613, 'support': 339}, 'micro avg': {'precision': 0.7755417956656346, 'recall': 0.7755417956656346, 'f1-score': 0.7755417956656346, 'support': 1292}, 'macro avg': {'precision': 0.7240607199977552, 'recall': 0.6235858196596991, 'f1-score': 0.6382168458781362, 'support': 1292}, 'weighted avg': {'precision': 0.7563811499160353, 'recall': 0.7755417956656346, 'f1-score': 0.7441433774981412, 'support': 1292}}",0.69
6,clf,ada,max,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,{'n_estimators': 10},0.77,0.75,0.80,0.60,953.00,339.00,"{'0': {'precision': 0.8029602220166513, 'recall': 0.9108079748163693, 'f1-score': 0.8534906588003933, 'support': 953}, '1': {'precision': 0.5971563981042654, 'recall': 0.37168141592920356, 'f1-score': 0.4581818181818182, 'support': 339}, 'micro avg': {'precision': 0.7693498452012384, 'recall': 0.7693498452012384, 'f1-score': 0.7693498452012384, 'support': 1292}, 'macro avg': {'precision': 0.7000583100604583, 'recall': 0.6412446953727864, 'f1-score': 0.6558362384911057, 'support': 1292}, 'weighted avg': {'precision': 0.7489606118724571, 'recall': 0.7693498452012384, 'f1-score': 0.7497679831272532, 'support': 1292}}",0.76
0,reg,kn,max,basic,ALL_NO_3_2_1,0_30,included,basic,11.75,{'n_neighbors': 21},,,,,,,12.25,2.84
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_30,included,basic,13.63,"{'C': 5, 'gamma': 1}",,,,,,,14.43,5.83
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_30,included,basic,11.55,"{'max_depth': 5, 'min_samples_leaf': 30}",,,,,,,11.83,0.35
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_30,included,basic,11.20,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,11.49,33.87
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_30,included,basic,11.18,{'n_estimators': 50},,,,,,,11.46,0.23
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_30,included,basic,11.17,{'n_estimators': 50},,,,,,,11.51,0.44
6,reg,ada,max,basic,ALL_NO_3_2_1,0_30,included,basic,12.44,{'n_estimators': 10},,,,,,,12.61,0.40
0,clf,kn,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.76,{'n_neighbors': 31},0.76,0.74,0.78,0.62,957.00,335.00,"{'0': {'precision': 0.7789203084832905, 'recall': 0.9498432601880877, 'f1-score': 0.8559322033898304, 'support': 957}, '1': {'precision': 0.616, 'recall': 0.2298507462686567, 'f1-score': 0.3347826086956522, 'support': 335}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6974601542416452, 'recall': 0.5898470032283722, 'f1-score': 0.5953574060427413, 'support': 1292}, 'weighted avg': {'precision': 0.7366770396428088, 'recall': 0.7631578947368421, 'f1-score': 0.7208044060039561, 'support': 1292}}",2.24
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,0.00,957.00,335.00,"{'0': {'precision': 0.7407120743034056, 'recall': 1.0, 'f1-score': 0.8510449088483771, 'support': 957}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 335}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.3703560371517028, 'recall': 0.5, 'f1-score': 0.42552245442418857, 'support': 1292}, 'weighted avg': {'precision': 0.5486543770188538, 'recall': 0.7407120743034056, 'f1-score': 0.6303792397584341, 'support': 1292}}",6.00
2,clf,dtree,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 50}",0.78,0.76,0.81,0.61,957.00,335.00,"{'0': {'precision': 0.8129092609915809, 'recall': 0.9080459770114943, 'f1-score': 0.8578479763079961, 'support': 957}, '1': {'precision': 0.6053811659192825, 'recall': 0.40298507462686567, 'f1-score': 0.48387096774193544, 'support': 335}, 'micro avg': {'precision': 0.7770897832817337, 'recall': 0.7770897832817337, 'f1-score': 0.7770897832817338, 'support': 1292}, 'macro avg': {'precision': 0.7091452134554317, 'recall': 0.6555155258191799, 'f1-score': 0.6708594720249658, 'support': 1292}, 'weighted avg': {'precision': 0.7590997316965189, 'recall': 0.7770897832817337, 'f1-score': 0.7608802534986848, 'support': 1292}}",0.42
3,clf,rforest,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.78,0.76,0.79,0.65,957.00,335.00,"{'0': {'precision': 0.7934973637961336, 'recall': 0.9435736677115988, 'f1-score': 0.8620525059665872, 'support': 957}, '1': {'precision': 0.6493506493506493, 'recall': 0.29850746268656714, 'f1-score': 0.40899795501022496, 'support': 335}, 'micro avg': {'precision': 0.7763157894736842, 'recall': 0.7763157894736842, 'f1-score': 0.7763157894736842, 'support': 1292}, 'macro avg': {'precision': 0.7214240065733915, 'recall': 0.6210405651990829, 'f1-score': 0.635525230488406, 'support': 1292}, 'weighted avg': {'precision': 0.7561218612115846, 'recall': 0.7763157894736842, 'f1-score': 0.7445809312217101, 'support': 1292}}",20.36
4,clf,xgb,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.78,{'n_estimators': 100},0.78,0.77,0.82,0.63,957.00,335.00,"{'0': {'precision': 0.816231343283582, 'recall': 0.9143155694879833, 'f1-score': 0.862493839329719, 'support': 957}, '1': {'precision': 0.6272727272727273, 'recall': 0.41194029850746267, 'f1-score': 0.4972972972972974, 'support': 335}, 'micro avg': {'precision': 0.7840557275541795, 'recall': 0.7840557275541795, 'f1-score': 0.7840557275541795, 'support': 1292}, 'macro avg': {'precision': 0.7217520352781547, 'recall': 0.663127933997723, 'f1-score': 0.6798955683135082, 'support': 1292}, 'weighted avg': {'precision': 0.7672366556956282, 'recall': 0.7840557275541795, 'f1-score': 0.7678027854745633, 'support': 1292}}",0.32
5,clf,gboosting,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.78,{'n_estimators': 100},0.78,0.76,0.81,0.62,957.00,335.00,"{'0': {'precision': 0.8126159554730983, 'recall': 0.9153605015673981, 'f1-score': 0.8609336609336607, 'support': 957}, '1': {'precision': 0.6214953271028038, 'recall': 0.3970149253731343, 'f1-score': 0.4845173041894354, 'support': 335}, 'micro avg': {'precision': 0.7809597523219814, 'recall': 0.7809597523219814, 'f1-score': 0.7809597523219814, 'support': 1292}, 'macro avg': {'precision': 0.717055641287951, 'recall': 0.6561877134702663, 'f1-score': 0.6727254825615481, 'support': 1292}, 'weighted avg': {'precision': 0.763060684185135, 'recall': 0.7809597523219814, 'f1-score': 0.7633334445951812, 'support': 1292}}",0.68
6,clf,ada,min,basic,ALL_NO_3_2_1,0_30,included,basic,0.77,{'n_estimators': 50},0.78,0.76,0.81,0.60,957.00,335.00,"{'0': {'precision': 0.8108108108108109, 'recall': 0.9090909090909091, 'f1-score': 0.8571428571428571, 'support': 957}, '1': {'precision': 0.6027397260273972, 'recall': 0.3940298507462687, 'f1-score': 0.4765342960288808, 'support': 335}, 'micro avg': {'precision': 0.7755417956656346, 'recall': 0.7755417956656346, 'f1-score': 0.7755417956656346, 'support': 1292}, 'macro avg': {'precision': 0.706775268419104, 'recall': 0.6515603799185888, 'f1-score': 0.666838576585869, 'support': 1292}, 'weighted avg': {'precision': 0.7568604908398793, 'recall': 0.7755417956656346, 'f1-score': 0.7584556528292488, 'support': 1292}}",0.66
0,reg,kn,min,basic,ALL_NO_3_2_1,0_30,included,basic,12.14,{'n_neighbors': 21},,,,,,,11.96,2.61
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,0_30,included,basic,14.41,"{'C': 5, 'gamma': 1}",,,,,,,13.63,5.96
2,reg,dtree,min,basic,ALL_NO_3_2_1,0_30,included,basic,12.07,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,11.84,0.38
3,reg,rforest,min,basic,ALL_NO_3_2_1,0_30,included,basic,11.63,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,11.50,34.01
4,reg,xgb,min,basic,ALL_NO_3_2_1,0_30,included,basic,11.59,{'n_estimators': 100},,,,,,,11.69,0.25
5,reg,gboosting,min,basic,ALL_NO_3_2_1,0_30,included,basic,11.66,{'n_estimators': 50},,,,,,,11.63,0.45
6,reg,ada,min,basic,ALL_NO_3_2_1,0_30,included,basic,13.35,{'n_estimators': 10},,,,,,,13.33,0.23
0,clf,kn,max,all,ALL_NO_3_2_1,0_30,included,basic,0.76,{'n_neighbors': 31},0.75,0.72,0.77,0.58,953.00,339.00,"{'0': {'precision': 0.7668918918918919, 'recall': 0.9527806925498427, 'f1-score': 0.8497894244267664, 'support': 953}, '1': {'precision': 0.5833333333333334, 'recall': 0.18584070796460178, 'f1-score': 0.2818791946308725, 'support': 339}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6751126126126126, 'recall': 0.5693107002572222, 'f1-score': 0.5658343095288194, 'support': 1292}, 'weighted avg': {'precision': 0.718729081248431, 'recall': 0.7515479876160991, 'f1-score': 0.7007789229555528, 'support': 1292}}",2.55
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,0_30,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.74,0.54,0.74,0.00,953.00,339.00,"{'0': {'precision': 0.7376160990712074, 'recall': 1.0, 'f1-score': 0.8489977728285079, 'support': 953}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 339}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.3688080495356037, 'recall': 0.5, 'f1-score': 0.42449888641425393, 'support': 1292}, 'weighted avg': {'precision': 0.5440775096090252, 'recall': 0.7376160990712074, 'f1-score': 0.626234425313907, 'support': 1292}}",5.79
