,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,clf,rforest,all,ALL_NO_1_1_1,0_30,included,basic,0.56,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 10}",0.55,0.50,0.38,0.56,0.48,303.00,686.00,303.00,"{'0': {'precision': 0.38372093023255816, 'recall': 0.10891089108910891, 'f1-score': 0.16966580976863752, 'support': 303}, '1': {'precision': 0.5626086956521739, 'recall': 0.9431486880466472, 'f1-score': 0.70479302832244, 'support': 686}, '2': {'precision': 0.48214285714285715, 'recall': 0.0891089108910891, 'f1-score': 0.15041782729805012, 'support': 303}, 'micro avg': {'precision': 0.5472136222910217, 'recall': 0.5472136222910217, 'f1-score': 0.5472136222910217, 'support': 1292}, 'macro avg': {'precision': 0.47615749434252974, 'recall': 0.3803894966756151, 'f1-score': 0.3416255551297092, 'support': 1292}, 'weighted avg': {'precision': 0.5017850563406673, 'recall': 0.5472136222910217, 'f1-score': 0.44928278596006205, 'support': 1292}}",14.88
4,clf,xgb,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 100},0.54,0.48,0.37,0.57,0.39,303.00,686.00,303.00,"{'0': {'precision': 0.3684210526315789, 'recall': 0.13861386138613863, 'f1-score': 0.20143884892086333, 'support': 303}, '1': {'precision': 0.5697247706422018, 'recall': 0.9052478134110787, 'f1-score': 0.6993243243243243, 'support': 686}, '2': {'precision': 0.38636363636363635, 'recall': 0.11221122112211221, 'f1-score': 0.17391304347826086, 'support': 303}, 'micro avg': {'precision': 0.5394736842105263, 'recall': 0.5394736842105263, 'f1-score': 0.5394736842105263, 'support': 1292}, 'macro avg': {'precision': 0.4415031532124723, 'recall': 0.38535763197310985, 'f1-score': 0.3582254055744829, 'support': 1292}, 'weighted avg': {'precision': 0.4795131218468272, 'recall': 0.5394736842105263, 'f1-score': 0.45934064232462934, 'support': 1292}}",0.56
5,clf,gboosting,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 100},0.54,0.49,0.38,0.58,0.38,303.00,686.00,303.00,"{'0': {'precision': 0.3798449612403101, 'recall': 0.1617161716171617, 'f1-score': 0.22685185185185183, 'support': 303}, '1': {'precision': 0.5789473684210527, 'recall': 0.8979591836734694, 'f1-score': 0.704, 'support': 686}, '2': {'precision': 0.3838383838383838, 'recall': 0.1254125412541254, 'f1-score': 0.18905472636815918, 'support': 303}, 'micro avg': {'precision': 0.5441176470588235, 'recall': 0.5441176470588235, 'f1-score': 0.5441176470588235, 'support': 1292}, 'macro avg': {'precision': 0.4475435711665822, 'recall': 0.39502929884825216, 'f1-score': 0.3733021927400037, 'support': 1292}, 'weighted avg': {'precision': 0.4864968640059492, 'recall': 0.5441176470588235, 'f1-score': 0.4713341278642905, 'support': 1292}}",1.64
6,clf,ada,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.49,0.37,0.59,0.38,303.00,686.00,303.00,"{'0': {'precision': 0.36666666666666664, 'recall': 0.18151815181518152, 'f1-score': 0.24282560706401765, 'support': 303}, '1': {'precision': 0.594088669950739, 'recall': 0.8790087463556852, 'f1-score': 0.7089947089947091, 'support': 686}, '2': {'precision': 0.3779527559055118, 'recall': 0.15841584158415842, 'f1-score': 0.22325581395348837, 'support': 303}, 'micro avg': {'precision': 0.5464396284829721, 'recall': 0.5464396284829721, 'f1-score': 0.5464396284829721, 'support': 1292}, 'macro avg': {'precision': 0.44623603084097246, 'recall': 0.4063142465850083, 'f1-score': 0.391692043337405, 'support': 1292}, 'weighted avg': {'precision': 0.4900654122488986, 'recall': 0.5464396284829721, 'f1-score': 0.485753127661513, 'support': 1292}}",0.48
0,reg,kn,all,ALL_NO_1_1_1,0_30,included,basic,19.98,{'n_neighbors': 181},,,,,,,,,20.36,1.69
1,reg,svr-rbf,all,ALL_NO_1_1_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 1}",,,,,,,,,20.34,4.51
2,reg,dtree,all,ALL_NO_1_1_1,0_30,included,basic,19.83,"{'max_depth': 4, 'min_samples_leaf': 30}",,,,,,,,,20.79,0.33
3,reg,rforest,all,ALL_NO_1_1_1,0_30,included,basic,19.81,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,20.60,29.84
4,reg,xgb,all,ALL_NO_1_1_1,0_30,included,basic,19.90,{'n_estimators': 10},,,,,,,,,20.37,0.18
5,reg,gboosting,all,ALL_NO_1_1_1,0_30,included,basic,19.90,{'n_estimators': 10},,,,,,,,,20.50,0.35
6,reg,ada,all,ALL_NO_1_1_1,0_30,included,basic,20.31,{'n_estimators': 10},,,,,,,,,20.66,0.47
0,clf,kn,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,{'n_neighbors': 51},0.54,0.50,0.38,0.56,0.49,303.00,686.00,303.00,"{'0': {'precision': 0.38461538461538464, 'recall': 0.1485148514851485, 'f1-score': 0.2142857142857143, 'support': 303}, '1': {'precision': 0.5610619469026549, 'recall': 0.924198250728863, 'f1-score': 0.6982378854625552, 'support': 686}, '2': {'precision': 0.4888888888888889, 'recall': 0.07260726072607261, 'f1-score': 0.12643678160919541, 'support': 303}, 'micro avg': {'precision': 0.5425696594427245, 'recall': 0.5425696594427245, 'f1-score': 0.5425696594427245, 'support': 1292}, 'macro avg': {'precision': 0.47818874013564283, 'recall': 0.38177345431336135, 'f1-score': 0.34632012711915494, 'support': 1292}, 'weighted avg': {'precision': 0.5027556427608484, 'recall': 0.5425696594427245, 'f1-score': 0.4506424966590329, 'support': 1292}}",3.07
1,clf,svc-rbf,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",9.07
2,clf,dtree,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,"{'max_depth': 5, 'min_samples_leaf': 50}",0.54,0.48,0.42,0.56,0.36,303.00,686.00,303.00,"{'0': {'precision': 0.41904761904761906, 'recall': 0.14521452145214522, 'f1-score': 0.2156862745098039, 'support': 303}, '1': {'precision': 0.5607142857142857, 'recall': 0.9154518950437318, 'f1-score': 0.6954595791805094, 'support': 686}, '2': {'precision': 0.3582089552238806, 'recall': 0.07920792079207921, 'f1-score': 0.12972972972972974, 'support': 303}, 'micro avg': {'precision': 0.5386996904024768, 'recall': 0.5386996904024768, 'f1-score': 0.5386996904024768, 'support': 1292}, 'macro avg': {'precision': 0.44599028666192847, 'recall': 0.37995811242931876, 'f1-score': 0.34695852780668107, 'support': 1292}, 'weighted avg': {'precision': 0.4799990263190901, 'recall': 0.5386996904024768, 'f1-score': 0.4502680500018639, 'support': 1292}}",0.49
3,clf,rforest,basic,ALL_NO_3_2_1,0_30,included,basic,0.57,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.54,0.49,0.41,0.56,0.42,303.00,686.00,303.00,"{'0': {'precision': 0.4125, 'recall': 0.10891089108910891, 'f1-score': 0.17232375979112272, 'support': 303}, '1': {'precision': 0.5567010309278351, 'recall': 0.9446064139941691, 'f1-score': 0.7005405405405405, 'support': 686}, '2': {'precision': 0.4166666666666667, 'recall': 0.066006600660066, 'f1-score': 0.11396011396011395, 'support': 303}, 'micro avg': {'precision': 0.5425696594427245, 'recall': 0.5425696594427245, 'f1-score': 0.5425696594427245, 'support': 1292}, 'macro avg': {'precision': 0.4619558991981672, 'recall': 0.37317463524778133, 'f1-score': 0.3289414714305924, 'support': 1292}, 'weighted avg': {'precision': 0.49004211084868027, 'recall': 0.5425696594427245, 'f1-score': 0.4390981614221637, 'support': 1292}}",23.66
4,clf,xgb,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.49,0.39,0.57,0.42,303.00,686.00,303.00,"{'0': {'precision': 0.39473684210526316, 'recall': 0.1485148514851485, 'f1-score': 0.21582733812949637, 'support': 303}, '1': {'precision': 0.5691056910569106, 'recall': 0.9183673469387755, 'f1-score': 0.7027328499721137, 'support': 686}, '2': {'precision': 0.4225352112676056, 'recall': 0.09900990099009901, 'f1-score': 0.16042780748663105, 'support': 303}, 'micro avg': {'precision': 0.5456656346749226, 'recall': 0.5456656346749226, 'f1-score': 0.5456656346749226, 'support': 1292}, 'macro avg': {'precision': 0.46212591480992643, 'recall': 0.3886306998046744, 'f1-score': 0.35966266519608037, 'support': 1292}, 'weighted avg': {'precision': 0.4938389599357739, 'recall': 0.5456656346749226, 'f1-score': 0.46136226331467234, 'support': 1292}}",0.81
5,clf,gboosting,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.54,0.48,0.36,0.57,0.40,303.00,686.00,303.00,"{'0': {'precision': 0.359375, 'recall': 0.15181518151815182, 'f1-score': 0.21345707656612528, 'support': 303}, '1': {'precision': 0.5711645101663586, 'recall': 0.9008746355685131, 'f1-score': 0.6990950226244342, 'support': 686}, '2': {'precision': 0.4024390243902439, 'recall': 0.10891089108910891, 'f1-score': 0.17142857142857143, 'support': 303}, 'micro avg': {'precision': 0.5394736842105263, 'recall': 0.5394736842105263, 'f1-score': 0.5394736842105263, 'support': 1292}, 'macro avg': {'precision': 0.44432617818553416, 'recall': 0.38720023605859133, 'f1-score': 0.36132689020637704, 'support': 1292}, 'weighted avg': {'precision': 0.48192608619532973, 'recall': 0.5394736842105263, 'f1-score': 0.4614547498937733, 'support': 1292}}",2.39
6,clf,ada,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 10},0.53,0.47,0.35,0.57,0.36,303.00,686.00,303.00,"{'0': {'precision': 0.35294117647058826, 'recall': 0.15841584158415842, 'f1-score': 0.21867881548974943, 'support': 303}, '1': {'precision': 0.5712954333643989, 'recall': 0.8935860058309038, 'f1-score': 0.6969869243888572, 'support': 686}, '2': {'precision': 0.3614457831325301, 'recall': 0.09900990099009901, 'f1-score': 0.15544041450777202, 'support': 303}, 'micro avg': {'precision': 0.5348297213622291, 'recall': 0.5348297213622291, 'f1-score': 0.5348297213622291, 'support': 1292}, 'macro avg': {'precision': 0.42856079765583915, 'recall': 0.3836705828017204, 'f1-score': 0.35703538479545954, 'support': 1292}, 'weighted avg': {'precision': 0.4708730000369369, 'recall': 0.5348297213622291, 'f1-score': 0.4578104928947408, 'support': 1292}}",0.85
0,reg,kn,basic,ALL_NO_3_2_1,0_30,included,basic,19.98,{'n_neighbors': 191},,,,,,,,,20.34,3.41
1,reg,svr-rbf,basic,ALL_NO_3_2_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 2}",,,,,,,,,20.34,6.71
2,reg,dtree,basic,ALL_NO_3_2_1,0_30,included,basic,19.83,"{'max_depth': 2, 'min_samples_leaf': 100}",,,,,,,,,20.31,0.46
3,reg,rforest,basic,ALL_NO_3_2_1,0_30,included,basic,19.73,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 100}",,,,,,,,,20.56,42.11
4,reg,xgb,basic,ALL_NO_3_2_1,0_30,included,basic,19.82,{'n_estimators': 10},,,,,,,,,20.56,0.27
5,reg,gboosting,basic,ALL_NO_3_2_1,0_30,included,basic,19.85,{'n_estimators': 10},,,,,,,,,20.55,0.53
6,reg,ada,basic,ALL_NO_3_2_1,0_30,included,basic,20.23,{'n_estimators': 10},,,,,,,,,20.76,0.57
