,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
4,reg,xgb,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.22,{'n_estimators': 50},,,,,,,10.21,0.16
5,reg,gboosting,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.30,{'n_estimators': 50},,,,,,,10.05,0.29
6,reg,ada,min,basic,ALL_YES_1_1_1,0_30,included,basic,12.67,{'n_estimators': 10},,,,,,,11.45,0.16
0,clf,kn,max,all,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_neighbors': 31},0.80,0.77,0.80,0.66,720.00,197.00,"{'0': {'precision': 0.8011299435028248, 'recall': 0.9847222222222223, 'f1-score': 0.8834890965732086, 'support': 720}, '1': {'precision': 0.65625, 'recall': 0.1065989847715736, 'f1-score': 0.18340611353711792, 'support': 197}, 'micro avg': {'precision': 0.7960741548527808, 'recall': 0.7960741548527808, 'f1-score': 0.7960741548527809, 'support': 917}, 'macro avg': {'precision': 0.7286899717514124, 'recall': 0.5456606034968979, 'f1-score': 0.5334476050551633, 'support': 917}, 'weighted avg': {'precision': 0.7700052446259912, 'recall': 0.7960741548527808, 'f1-score': 0.7330895898577126, 'support': 917}}",1.45
1,clf,svc-rbf,max,all,ALL_YES_1_1_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.62,0.79,0.00,720.00,197.00,"{'0': {'precision': 0.7851690294438386, 'recall': 1.0, 'f1-score': 0.8796579108124618, 'support': 720}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 197}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.3925845147219193, 'recall': 0.5, 'f1-score': 0.4398289554062309, 'support': 917}, 'weighted avg': {'precision': 0.6164904047977795, 'recall': 0.7851690294438386, 'f1-score': 0.6906801480752154, 'support': 917}}",2.94
2,clf,dtree,max,all,ALL_YES_1_1_1,0_30,included,basic,0.78,"{'max_depth': 3, 'min_samples_leaf': 200}",0.79,0.75,0.81,0.55,720.00,197.00,"{'0': {'precision': 0.808634772462077, 'recall': 0.9625, 'f1-score': 0.8788839568801522, 'support': 720}, '1': {'precision': 0.55, 'recall': 0.16751269035532995, 'f1-score': 0.2568093385214008, 'support': 197}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.6793173862310385, 'recall': 0.565006345177665, 'f1-score': 0.5678466477007765, 'support': 917}, 'weighted avg': {'precision': 0.753072013274477, 'recall': 0.7917121046892039, 'f1-score': 0.7452430628597879, 'support': 917}}",0.23
3,clf,rforest,max,all,ALL_YES_1_1_1,0_30,included,basic,0.79,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.79,0.78,0.79,0.71,720.00,197.00,"{'0': {'precision': 0.7929125138427464, 'recall': 0.9944444444444445, 'f1-score': 0.8823166974738139, 'support': 720}, '1': {'precision': 0.7142857142857143, 'recall': 0.050761421319796954, 'f1-score': 0.0947867298578199, 'support': 197}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.7535991140642304, 'recall': 0.5226029328821207, 'f1-score': 0.4885517136658169, 'support': 917}, 'weighted avg': {'precision': 0.7760210421821845, 'recall': 0.7917121046892039, 'f1-score': 0.7131308701888075, 'support': 917}}",14.35
4,clf,xgb,max,all,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_estimators': 100},0.81,0.79,0.82,0.69,720.00,197.00,"{'0': {'precision': 0.8172293364377182, 'recall': 0.975, 'f1-score': 0.8891703609879671, 'support': 720}, '1': {'precision': 0.6896551724137931, 'recall': 0.20304568527918782, 'f1-score': 0.3137254901960785, 'support': 197}, 'micro avg': {'precision': 0.8091603053435115, 'recall': 0.8091603053435115, 'f1-score': 0.8091603053435116, 'support': 917}, 'macro avg': {'precision': 0.7534422544257557, 'recall': 0.5890228426395939, 'f1-score': 0.6014479255920228, 'support': 917}, 'weighted avg': {'precision': 0.7898224549625674, 'recall': 0.8091603053435115, 'f1-score': 0.7655469808941808, 'support': 917}}",0.17
5,clf,gboosting,max,all,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_estimators': 50},0.81,0.79,0.81,0.74,720.00,197.00,"{'0': {'precision': 0.8102857142857143, 'recall': 0.9847222222222223, 'f1-score': 0.8890282131661442, 'support': 720}, '1': {'precision': 0.7380952380952381, 'recall': 0.15736040609137056, 'f1-score': 0.2594142259414226, 'support': 197}, 'micro avg': {'precision': 0.806979280261723, 'recall': 0.806979280261723, 'f1-score': 0.806979280261723, 'support': 917}, 'macro avg': {'precision': 0.7741904761904762, 'recall': 0.5710413141567964, 'f1-score': 0.5742212195537835, 'support': 917}, 'weighted avg': {'precision': 0.7947769642208028, 'recall': 0.806979280261723, 'f1-score': 0.7537676292149227, 'support': 917}}",0.39
6,clf,ada,max,all,ALL_YES_1_1_1,0_30,included,basic,0.78,{'n_estimators': 100},0.81,0.79,0.83,0.65,720.00,197.00,"{'0': {'precision': 0.82953181272509, 'recall': 0.9597222222222223, 'f1-score': 0.8898905344494528, 'support': 720}, '1': {'precision': 0.6547619047619048, 'recall': 0.27918781725888325, 'f1-score': 0.3914590747330961, 'support': 197}, 'micro avg': {'precision': 0.8135223555070883, 'recall': 0.8135223555070883, 'f1-score': 0.8135223555070883, 'support': 917}, 'macro avg': {'precision': 0.7421468587434974, 'recall': 0.6194550197405527, 'f1-score': 0.6406748045912745, 'support': 917}, 'weighted avg': {'precision': 0.791985823773348, 'recall': 0.8135223555070883, 'f1-score': 0.7828120202028636, 'support': 917}}",0.49
0,reg,kn,max,all,ALL_YES_1_1_1,0_30,included,basic,10.88,{'n_neighbors': 21},,,,,,,9.89,1.54
1,reg,svr-rbf,max,all,ALL_YES_1_1_1,0_30,included,basic,12.82,"{'C': 5, 'gamma': 1}",,,,,,,11.68,2.85
2,reg,dtree,max,all,ALL_YES_1_1_1,0_30,included,basic,11.14,"{'max_depth': 5, 'min_samples_leaf': 30}",,,,,,,9.90,0.22
3,reg,rforest,max,all,ALL_YES_1_1_1,0_30,included,basic,10.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,9.62,20.36
4,reg,xgb,max,all,ALL_YES_1_1_1,0_30,included,basic,10.87,{'n_estimators': 100},,,,,,,9.67,0.17
5,reg,gboosting,max,all,ALL_YES_1_1_1,0_30,included,basic,10.65,{'n_estimators': 100},,,,,,,9.60,0.30
6,reg,ada,max,all,ALL_YES_1_1_1,0_30,included,basic,12.01,{'n_estimators': 10},,,,,,,11.12,0.32
0,clf,kn,min,all,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_neighbors': 31},0.79,0.76,0.80,0.62,706.00,211.00,"{'0': {'precision': 0.7978971962616822, 'recall': 0.9674220963172805, 'f1-score': 0.8745198463508322, 'support': 706}, '1': {'precision': 0.6229508196721312, 'recall': 0.18009478672985782, 'f1-score': 0.27941176470588236, 'support': 211}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.7104240079669066, 'recall': 0.5737584415235691, 'f1-score': 0.5769658055283573, 'support': 917}, 'weighted avg': {'precision': 0.7576423593364965, 'recall': 0.7862595419847328, 'f1-score': 0.7375865800181338, 'support': 917}}",1.52
1,clf,svc-rbf,min,all,ALL_YES_1_1_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,0.00,706.00,211.00,"{'0': {'precision': 0.7699018538713195, 'recall': 1.0, 'f1-score': 0.8699938385705484, 'support': 706}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 211}, 'micro avg': {'precision': 0.7699018538713195, 'recall': 0.7699018538713195, 'f1-score': 0.7699018538713195, 'support': 917}, 'macro avg': {'precision': 0.38495092693565974, 'recall': 0.5, 'f1-score': 0.4349969192852742, 'support': 917}, 'weighted avg': {'precision': 0.5927488645944946, 'recall': 0.7699018538713195, 'f1-score': 0.6698098691720907, 'support': 917}}",3.09
2,clf,dtree,min,all,ALL_YES_1_1_1,0_30,included,basic,0.80,"{'max_depth': 6, 'min_samples_leaf': 30}",0.79,0.77,0.82,0.60,706.00,211.00,"{'0': {'precision': 0.8203221809169765, 'recall': 0.9376770538243626, 'f1-score': 0.8750826173165895, 'support': 706}, '1': {'precision': 0.6, 'recall': 0.3127962085308057, 'f1-score': 0.411214953271028, 'support': 211}, 'micro avg': {'precision': 0.7938931297709924, 'recall': 0.7938931297709924, 'f1-score': 0.7938931297709924, 'support': 917}, 'macro avg': {'precision': 0.7101610904584883, 'recall': 0.6252366311775841, 'f1-score': 0.6431487852938088, 'support': 917}, 'weighted avg': {'precision': 0.7696264555369525, 'recall': 0.7938931297709924, 'f1-score': 0.7683475277706643, 'support': 917}}",0.25
3,clf,rforest,min,all,ALL_YES_1_1_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.79,0.76,0.80,0.61,706.00,211.00,"{'0': {'precision': 0.8, 'recall': 0.9631728045325779, 'f1-score': 0.8740359897172237, 'support': 706}, '1': {'precision': 0.6119402985074627, 'recall': 0.1943127962085308, 'f1-score': 0.2949640287769784, 'support': 211}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.7059701492537314, 'recall': 0.5787428003705544, 'f1-score': 0.5845000092471011, 'support': 917}, 'weighted avg': {'precision': 0.7567278113250542, 'recall': 0.7862595419847328, 'f1-score': 0.7407926050297736, 'support': 917}}",14.26
4,clf,xgb,min,all,ALL_YES_1_1_1,0_30,included,basic,0.80,{'n_estimators': 100},0.79,0.77,0.81,0.62,706.00,211.00,"{'0': {'precision': 0.8140947752126367, 'recall': 0.9490084985835694, 'f1-score': 0.8763897972531066, 'support': 706}, '1': {'precision': 0.6170212765957447, 'recall': 0.27488151658767773, 'f1-score': 0.380327868852459, 'support': 211}, 'micro avg': {'precision': 0.7938931297709924, 'recall': 0.7938931297709924, 'f1-score': 0.7938931297709924, 'support': 917}, 'macro avg': {'precision': 0.7155580259041907, 'recall': 0.6119450075856235, 'f1-score': 0.6283588330527828, 'support': 917}, 'weighted avg': {'precision': 0.7687485285297968, 'recall': 0.7938931297709924, 'f1-score': 0.7622468671630993, 'support': 917}}",0.17
5,clf,gboosting,min,all,ALL_YES_1_1_1,0_30,included,basic,0.80,{'n_estimators': 200},0.79,0.76,0.81,0.57,706.00,211.00,"{'0': {'precision': 0.8122699386503067, 'recall': 0.9376770538243626, 'f1-score': 0.8704799474030244, 'support': 706}, '1': {'precision': 0.5686274509803921, 'recall': 0.27488151658767773, 'f1-score': 0.37060702875399365, 'support': 211}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.6904486948153494, 'recall': 0.6062792852060201, 'f1-score': 0.620543488078509, 'support': 917}, 'weighted avg': {'precision': 0.7562082539192795, 'recall': 0.7851690294438386, 'f1-score': 0.7554601155219497, 'support': 917}}",0.41
6,clf,ada,min,all,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_estimators': 50},0.80,0.77,0.82,0.63,706.00,211.00,"{'0': {'precision': 0.8170731707317073, 'recall': 0.9490084985835694, 'f1-score': 0.8781127129750982, 'support': 706}, '1': {'precision': 0.6288659793814433, 'recall': 0.2890995260663507, 'f1-score': 0.39610389610389607, 'support': 211}, 'micro avg': {'precision': 0.797164667393675, 'recall': 0.797164667393675, 'f1-score': 0.7971646673936749, 'support': 917}, 'macro avg': {'precision': 0.7229695750565752, 'recall': 0.61905401232496, 'f1-score': 0.6371083045394972, 'support': 917}, 'weighted avg': {'precision': 0.7737670449139258, 'recall': 0.797164667393675, 'f1-score': 0.767203377795356, 'support': 917}}",0.46
0,reg,kn,min,all,ALL_YES_1_1_1,0_30,included,basic,11.39,{'n_neighbors': 31},,,,,,,10.19,1.50
1,reg,svr-rbf,min,all,ALL_YES_1_1_1,0_30,included,basic,13.50,"{'C': 5, 'gamma': 1}",,,,,,,11.96,2.88
2,reg,dtree,min,all,ALL_YES_1_1_1,0_30,included,basic,11.44,"{'max_depth': 5, 'min_samples_leaf': 20}",,,,,,,10.62,0.24
3,reg,rforest,min,all,ALL_YES_1_1_1,0_30,included,basic,11.02,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,10.18,20.51
4,reg,xgb,min,all,ALL_YES_1_1_1,0_30,included,basic,11.22,{'n_estimators': 50},,,,,,,10.21,0.15
5,reg,gboosting,min,all,ALL_YES_1_1_1,0_30,included,basic,11.30,{'n_estimators': 50},,,,,,,10.05,0.28
6,reg,ada,min,all,ALL_YES_1_1_1,0_30,included,basic,12.67,{'n_estimators': 10},,,,,,,11.45,0.16
0,clf,kn,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_neighbors': 31},0.79,0.77,0.80,0.66,720.00,197.00,"{'0': {'precision': 0.7995495495495496, 'recall': 0.9861111111111112, 'f1-score': 0.8830845771144279, 'support': 720}, '1': {'precision': 0.6551724137931034, 'recall': 0.09644670050761421, 'f1-score': 0.168141592920354, 'support': 197}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.7273609816713265, 'recall': 0.5412789058093627, 'f1-score': 0.5256130850173909, 'support': 917}, 'weighted avg': {'precision': 0.7685328693488737, 'recall': 0.7949836423118866, 'f1-score': 0.7294926819276967, 'support': 917}}",1.78
1,clf,svc-rbf,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.62,0.79,0.00,720.00,197.00,"{'0': {'precision': 0.7851690294438386, 'recall': 1.0, 'f1-score': 0.8796579108124618, 'support': 720}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 197}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.3925845147219193, 'recall': 0.5, 'f1-score': 0.4398289554062309, 'support': 917}, 'weighted avg': {'precision': 0.6164904047977795, 'recall': 0.7851690294438386, 'f1-score': 0.6906801480752154, 'support': 917}}",2.96
2,clf,dtree,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.78,"{'max_depth': 6, 'min_samples_leaf': 50}",0.80,0.77,0.82,0.60,720.00,197.00,"{'0': {'precision': 0.8202380952380952, 'recall': 0.9569444444444445, 'f1-score': 0.8833333333333333, 'support': 720}, '1': {'precision': 0.5974025974025974, 'recall': 0.233502538071066, 'f1-score': 0.3357664233576642, 'support': 197}, 'micro avg': {'precision': 0.8015267175572519, 'recall': 0.8015267175572519, 'f1-score': 0.8015267175572519, 'support': 917}, 'macro avg': {'precision': 0.7088203463203463, 'recall': 0.5952234912577552, 'f1-score': 0.6095498783454988, 'support': 917}, 'weighted avg': {'precision': 0.7723661289637299, 'recall': 0.8015267175572519, 'f1-score': 0.7656990026188221, 'support': 917}}",0.24
3,clf,rforest,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.79,0.78,0.80,0.70,720.00,197.00,"{'0': {'precision': 0.7975391498881432, 'recall': 0.9902777777777778, 'f1-score': 0.8835192069392813, 'support': 720}, '1': {'precision': 0.6956521739130435, 'recall': 0.08121827411167512, 'f1-score': 0.14545454545454545, 'support': 197}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.7465956619005933, 'recall': 0.5357480259447265, 'f1-score': 0.5144868761969134, 'support': 917}, 'weighted avg': {'precision': 0.7756506719523802, 'recall': 0.7949836423118866, 'f1-score': 0.7249600593793107, 'support': 917}}",14.39
4,clf,xgb,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_estimators': 100},0.81,0.80,0.82,0.71,720.00,197.00,"{'0': {'precision': 0.8176538908246226, 'recall': 0.9777777777777777, 'f1-score': 0.8905755850727388, 'support': 720}, '1': {'precision': 0.7142857142857143, 'recall': 0.20304568527918782, 'f1-score': 0.3162055335968379, 'support': 197}, 'micro avg': {'precision': 0.8113413304252999, 'recall': 0.8113413304252999, 'f1-score': 0.8113413304253, 'support': 917}, 'macro avg': {'precision': 0.7659698025551684, 'recall': 0.5904117315284828, 'f1-score': 0.6033905593347884, 'support': 917}, 'weighted avg': {'precision': 0.7954472051341482, 'recall': 0.8113413304252999, 'f1-score': 0.7671831094557786, 'support': 917}}",0.17
5,clf,gboosting,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_estimators': 50},0.81,0.80,0.81,0.75,720.00,197.00,"{'0': {'precision': 0.8121420389461627, 'recall': 0.9847222222222223, 'f1-score': 0.8901443816698054, 'support': 720}, '1': {'precision': 0.75, 'recall': 0.16751269035532995, 'f1-score': 0.27385892116182575, 'support': 197}, 'micro avg': {'precision': 0.8091603053435115, 'recall': 0.8091603053435115, 'f1-score': 0.8091603053435116, 'support': 917}, 'macro avg': {'precision': 0.7810710194730813, 'recall': 0.5761174562887761, 'f1-score': 0.5820016514158155, 'support': 917}, 'weighted avg': {'precision': 0.7987920044070198, 'recall': 0.8091603053435115, 'f1-score': 0.7577471780492251, 'support': 917}}",0.39
6,clf,ada,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.78,{'n_estimators': 50},0.80,0.77,0.82,0.59,720.00,197.00,"{'0': {'precision': 0.8207885304659498, 'recall': 0.9541666666666667, 'f1-score': 0.8824662813102119, 'support': 720}, '1': {'precision': 0.5875, 'recall': 0.23857868020304568, 'f1-score': 0.33935018050541516, 'support': 197}, 'micro avg': {'precision': 0.8004362050163577, 'recall': 0.8004362050163577, 'f1-score': 0.8004362050163577, 'support': 917}, 'macro avg': {'precision': 0.7041442652329749, 'recall': 0.5963726734348562, 'f1-score': 0.6109082309078135, 'support': 917}, 'weighted avg': {'precision': 0.7706709290463292, 'recall': 0.8004362050163577, 'f1-score': 0.7657881222496394, 'support': 917}}",0.48
0,reg,kn,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.88,{'n_neighbors': 21},,,,,,,9.93,1.84
1,reg,svr-rbf,max,basic,ALL_YES_3_2_1,0_30,included,basic,12.82,"{'C': 5, 'gamma': 1}",,,,,,,11.68,2.94
2,reg,dtree,max,basic,ALL_YES_3_2_1,0_30,included,basic,11.15,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,10.10,0.25
3,reg,rforest,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,9.68,21.70
4,reg,xgb,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.53,{'n_estimators': 100},,,,,,,9.68,0.16
5,reg,gboosting,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.67,{'n_estimators': 100},,,,,,,9.79,0.30
6,reg,ada,max,basic,ALL_YES_3_2_1,0_30,included,basic,12.02,{'n_estimators': 10},,,,,,,10.93,0.24
0,clf,kn,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_neighbors': 31},0.78,0.75,0.79,0.61,706.00,211.00,"{'0': {'precision': 0.794425087108014, 'recall': 0.9688385269121813, 'f1-score': 0.8730057434588385, 'support': 706}, '1': {'precision': 0.6071428571428571, 'recall': 0.16113744075829384, 'f1-score': 0.25468164794007486, 'support': 211}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.7007839721254355, 'recall': 0.5649879838352376, 'f1-score': 0.5638436956994567, 'support': 917}, 'weighted avg': {'precision': 0.7513317931901863, 'recall': 0.7829880043620502, 'f1-score': 0.7307305153732779, 'support': 917}}",1.80
1,clf,svc-rbf,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,0.00,706.00,211.00,"{'0': {'precision': 0.7699018538713195, 'recall': 1.0, 'f1-score': 0.8699938385705484, 'support': 706}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 211}, 'micro avg': {'precision': 0.7699018538713195, 'recall': 0.7699018538713195, 'f1-score': 0.7699018538713195, 'support': 917}, 'macro avg': {'precision': 0.38495092693565974, 'recall': 0.5, 'f1-score': 0.4349969192852742, 'support': 917}, 'weighted avg': {'precision': 0.5927488645944946, 'recall': 0.7699018538713195, 'f1-score': 0.6698098691720907, 'support': 917}}",2.95
2,clf,dtree,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,"{'max_depth': 6, 'min_samples_leaf': 30}",0.79,0.76,0.82,0.57,706.00,211.00,"{'0': {'precision': 0.8155940594059405, 'recall': 0.93342776203966, 'f1-score': 0.8705416116248349, 'support': 706}, '1': {'precision': 0.5688073394495413, 'recall': 0.2938388625592417, 'f1-score': 0.38749999999999996, 'support': 211}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.692200699427741, 'recall': 0.6136333122994508, 'f1-score': 0.6290208058124174, 'support': 917}, 'weighted avg': {'precision': 0.7588088926547952, 'recall': 0.7862595419847328, 'f1-score': 0.7593946322869501, 'support': 917}}",0.24
3,clf,rforest,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.78,0.74,0.80,0.56,706.00,211.00,"{'0': {'precision': 0.7955346650998825, 'recall': 0.9589235127478754, 'f1-score': 0.8696210661528581, 'support': 706}, '1': {'precision': 0.5606060606060606, 'recall': 0.17535545023696683, 'f1-score': 0.2671480144404332, 'support': 211}, 'micro avg': {'precision': 0.7786259541984732, 'recall': 0.7786259541984732, 'f1-score': 0.7786259541984732, 'support': 917}, 'macro avg': {'precision': 0.6780703628529715, 'recall': 0.5671394814924211, 'f1-score': 0.5683845402966456, 'support': 917}, 'weighted avg': {'precision': 0.7414780287332561, 'recall': 0.7786259541984732, 'f1-score': 0.7309931338613405, 'support': 917}}",14.47
4,clf,xgb,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.80,{'n_estimators': 50},0.79,0.76,0.81,0.61,706.00,211.00,"{'0': {'precision': 0.8103864734299517, 'recall': 0.9504249291784702, 'f1-score': 0.8748370273794002, 'support': 706}, '1': {'precision': 0.6067415730337079, 'recall': 0.2559241706161137, 'f1-score': 0.36, 'support': 211}, 'micro avg': {'precision': 0.7906215921483097, 'recall': 0.7906215921483097, 'f1-score': 0.7906215921483097, 'support': 917}, 'macro avg': {'precision': 0.7085640232318298, 'recall': 0.603174549897292, 'f1-score': 0.6174185136897001, 'support': 917}, 'weighted avg': {'precision': 0.7635281593802162, 'recall': 0.7906215921483097, 'f1-score': 0.7563739818209995, 'support': 917}}",0.16
5,clf,gboosting,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.80,{'n_estimators': 50},0.79,0.77,0.81,0.62,706.00,211.00,"{'0': {'precision': 0.8083832335329342, 'recall': 0.9560906515580736, 'f1-score': 0.8760545100584036, 'support': 706}, '1': {'precision': 0.6219512195121951, 'recall': 0.24170616113744076, 'f1-score': 0.3481228668941979, 'support': 211}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.7151672265225646, 'recall': 0.5988984063477572, 'f1-score': 0.6120886884763008, 'support': 917}, 'weighted avg': {'precision': 0.765485572727726, 'recall': 0.7917121046892039, 'f1-score': 0.7545784176836519, 'support': 917}}",0.39
6,clf,ada,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_estimators': 50},0.80,0.77,0.82,0.62,706.00,211.00,"{'0': {'precision': 0.8186274509803921, 'recall': 0.9461756373937678, 'f1-score': 0.8777923784494086, 'support': 706}, '1': {'precision': 0.6237623762376238, 'recall': 0.2985781990521327, 'f1-score': 0.40384615384615385, 'support': 211}, 'micro avg': {'precision': 0.797164667393675, 'recall': 0.797164667393675, 'f1-score': 0.7971646673936749, 'support': 917}, 'macro avg': {'precision': 0.7211949136090079, 'recall': 0.6223769182229502, 'f1-score': 0.6408192661477812, 'support': 917}, 'weighted avg': {'precision': 0.7737893585368544, 'recall': 0.797164667393675, 'f1-score': 0.7687382308035124, 'support': 917}}",0.47
0,reg,kn,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.39,{'n_neighbors': 31},,,,,,,10.24,1.75
1,reg,svr-rbf,min,basic,ALL_YES_3_2_1,0_30,included,basic,13.50,"{'C': 5, 'gamma': 1}",,,,,,,11.96,2.78
2,reg,dtree,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.41,"{'max_depth': 5, 'min_samples_leaf': 20}",,,,,,,10.66,0.23
3,reg,rforest,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.01,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,10.08,21.84
4,reg,xgb,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.17,{'n_estimators': 50},,,,,,,10.11,0.16
5,reg,gboosting,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.26,{'n_estimators': 50},,,,,,,10.07,0.29
6,reg,ada,min,basic,ALL_YES_3_2_1,0_30,included,basic,12.68,{'n_estimators': 10},,,,,,,11.88,0.20
0,clf,kn,max,all,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_neighbors': 31},0.79,0.77,0.80,0.66,720.00,197.00,"{'0': {'precision': 0.7995495495495496, 'recall': 0.9861111111111112, 'f1-score': 0.8830845771144279, 'support': 720}, '1': {'precision': 0.6551724137931034, 'recall': 0.09644670050761421, 'f1-score': 0.168141592920354, 'support': 197}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.7273609816713265, 'recall': 0.5412789058093627, 'f1-score': 0.5256130850173909, 'support': 917}, 'weighted avg': {'precision': 0.7685328693488737, 'recall': 0.7949836423118866, 'f1-score': 0.7294926819276967, 'support': 917}}",1.80
1,clf,svc-rbf,max,all,ALL_YES_3_2_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.62,0.79,0.00,720.00,197.00,"{'0': {'precision': 0.7851690294438386, 'recall': 1.0, 'f1-score': 0.8796579108124618, 'support': 720}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 197}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.3925845147219193, 'recall': 0.5, 'f1-score': 0.4398289554062309, 'support': 917}, 'weighted avg': {'precision': 0.6164904047977795, 'recall': 0.7851690294438386, 'f1-score': 0.6906801480752154, 'support': 917}}",2.95
