,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,0_30,included,basic,11.22,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,11.43,8.55
4,reg,xgb,max,basic,ALL_NO_1_1_1,0_30,included,basic,11.15,{'n_estimators': 100},,,,,,,11.46,0.06
5,reg,gboosting,max,basic,ALL_NO_1_1_1,0_30,included,basic,11.24,{'n_estimators': 50},,,,,,,11.46,0.11
6,reg,ada,max,basic,ALL_NO_1_1_1,0_30,included,basic,12.34,{'n_estimators': 10},,,,,,,12.48,0.12
0,clf,kn,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.76,{'n_neighbors': 31},0.77,0.74,0.78,0.63,957.00,335.00,"{'0': {'precision': 0.7832469775474957, 'recall': 0.9477533960292581, 'f1-score': 0.8576832151300237, 'support': 957}, '1': {'precision': 0.6268656716417911, 'recall': 0.2507462686567164, 'f1-score': 0.35820895522388063, 'support': 335}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.7050563245946434, 'recall': 0.5992498323429872, 'f1-score': 0.6079460851769521, 'support': 1292}, 'weighted avg': {'precision': 0.742699193121481, 'recall': 0.7670278637770898, 'f1-score': 0.7281755703401182, 'support': 1292}}",0.51
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,0.00,957.00,335.00,"{'0': {'precision': 0.7407120743034056, 'recall': 1.0, 'f1-score': 0.8510449088483771, 'support': 957}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 335}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.3703560371517028, 'recall': 0.5, 'f1-score': 0.42552245442418857, 'support': 1292}, 'weighted avg': {'precision': 0.5486543770188538, 'recall': 0.7407120743034056, 'f1-score': 0.6303792397584341, 'support': 1292}}",1.50
2,clf,dtree,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 50}",0.77,0.75,0.80,0.61,957.00,335.00,"{'0': {'precision': 0.8012704174228675, 'recall': 0.922675026123302, 'f1-score': 0.8576979116075765, 'support': 957}, '1': {'precision': 0.6105263157894737, 'recall': 0.34626865671641793, 'f1-score': 0.4419047619047619, 'support': 335}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.7058983666061707, 'recall': 0.63447184141986, 'f1-score': 0.6498013367561692, 'support': 1292}, 'weighted avg': {'precision': 0.7518127749714845, 'recall': 0.7732198142414861, 'f1-score': 0.7498877683022801, 'support': 1292}}",0.08
3,clf,rforest,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.77,0.75,0.79,0.64,957.00,335.00,"{'0': {'precision': 0.7917398945518453, 'recall': 0.9414838035527691, 'f1-score': 0.8601431980906922, 'support': 957}, '1': {'precision': 0.6363636363636364, 'recall': 0.29253731343283584, 'f1-score': 0.40081799591002043, 'support': 335}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.7140517654577409, 'recall': 0.6170105584928025, 'f1-score': 0.6304805970003563, 'support': 1292}, 'weighted avg': {'precision': 0.7514527068637262, 'recall': 0.7732198142414861, 'f1-score': 0.7410457191970969, 'support': 1292}}",4.34
4,clf,xgb,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.78,{'n_estimators': 50},0.78,0.77,0.81,0.64,957.00,335.00,"{'0': {'precision': 0.8111824014665444, 'recall': 0.9247648902821317, 'f1-score': 0.8642578125, 'support': 957}, '1': {'precision': 0.6417910447761194, 'recall': 0.3850746268656716, 'f1-score': 0.4813432835820895, 'support': 335}, 'micro avg': {'precision': 0.7848297213622291, 'recall': 0.7848297213622291, 'f1-score': 0.7848297213622291, 'support': 1292}, 'macro avg': {'precision': 0.7264867231213319, 'recall': 0.6549197585739017, 'f1-score': 0.6728005480410447, 'support': 1292}, 'weighted avg': {'precision': 0.7672612679593521, 'recall': 0.7848297213622291, 'f1-score': 0.7649726985777864, 'support': 1292}}",0.06
5,clf,gboosting,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.78,{'n_estimators': 200},0.78,0.76,0.82,0.61,957.00,335.00,"{'0': {'precision': 0.8201712654614652, 'recall': 0.9007314524555904, 'f1-score': 0.8585657370517928, 'support': 957}, '1': {'precision': 0.6058091286307054, 'recall': 0.43582089552238806, 'f1-score': 0.5069444444444444, 'support': 335}, 'micro avg': {'precision': 0.7801857585139319, 'recall': 0.7801857585139319, 'f1-score': 0.7801857585139319, 'support': 1292}, 'macro avg': {'precision': 0.7129901970460852, 'recall': 0.6682761739889892, 'f1-score': 0.6827550907481186, 'support': 1292}, 'weighted avg': {'precision': 0.764589751654728, 'recall': 0.7801857585139319, 'f1-score': 0.7673945814608782, 'support': 1292}}",0.14
6,clf,ada,min,basic,ALL_NO_1_1_1,0_30,included,basic,0.77,{'n_estimators': 50},0.78,0.76,0.81,0.60,957.00,335.00,"{'0': {'precision': 0.8140845070422535, 'recall': 0.9059561128526645, 'f1-score': 0.857566765578635, 'support': 957}, '1': {'precision': 0.6035242290748899, 'recall': 0.408955223880597, 'f1-score': 0.48754448398576516, 'support': 335}, 'micro avg': {'precision': 0.7770897832817337, 'recall': 0.7770897832817337, 'f1-score': 0.7770897832817338, 'support': 1292}, 'macro avg': {'precision': 0.7088043680585717, 'recall': 0.6574556683666308, 'f1-score': 0.6725556247822001, 'support': 1292}, 'weighted avg': {'precision': 0.7594887693339976, 'recall': 0.7770897832817337, 'f1-score': 0.7616244557228986, 'support': 1292}}",0.15
0,reg,kn,min,basic,ALL_NO_1_1_1,0_30,included,basic,12.15,{'n_neighbors': 21},,,,,,,11.97,0.48
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,0_30,included,basic,14.41,"{'C': 5, 'gamma': 1}",,,,,,,13.63,1.40
2,reg,dtree,min,basic,ALL_NO_1_1_1,0_30,included,basic,12.05,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,11.78,0.08
3,reg,rforest,min,basic,ALL_NO_1_1_1,0_30,included,basic,11.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,11.57,8.34
4,reg,xgb,min,basic,ALL_NO_1_1_1,0_30,included,basic,11.64,{'n_estimators': 100},,,,,,,11.80,0.06
5,reg,gboosting,min,basic,ALL_NO_1_1_1,0_30,included,basic,11.71,{'n_estimators': 50},,,,,,,11.72,0.10
6,reg,ada,min,basic,ALL_NO_1_1_1,0_30,included,basic,13.13,{'n_estimators': 10},,,,,,,13.54,0.05
