,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 250}",0.75,0.69,0.77,0.47,971.00,321.00,"{'0': {'precision': 0.7663088356729976, 'recall': 0.9557157569515963, 'f1-score': 0.8505957836846929, 'support': 971}, '1': {'precision': 0.4691358024691358, 'recall': 0.11838006230529595, 'f1-score': 0.1890547263681592, 'support': 321}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6177223190710667, 'recall': 0.5370479096284461, 'f1-score': 0.5198252550264261, 'support': 1292}, 'weighted avg': {'precision': 0.6924755975472704, 'recall': 0.7476780185758514, 'f1-score': 0.6862345767198266, 'support': 1292}}",0.58
3,clf,rforest,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.76,0.72,0.76,0.57,971.00,321.00,"{'0': {'precision': 0.7619808306709265, 'recall': 0.9824922760041195, 'f1-score': 0.8582995951417004, 'support': 971}, '1': {'precision': 0.575, 'recall': 0.07165109034267912, 'f1-score': 0.12742382271468142, 'support': 321}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.6684904153354632, 'recall': 0.5270716831733993, 'f1-score': 0.4928617089281909, 'support': 1292}, 'weighted avg': {'precision': 0.7155250670135214, 'recall': 0.7561919504643962, 'f1-score': 0.6767120386795695, 'support': 1292}}",20.76
4,clf,xgb,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.77,0.49,971.00,321.00,"{'0': {'precision': 0.7666392769104355, 'recall': 0.96086508753862, 'f1-score': 0.8528336380255942, 'support': 971}, '1': {'precision': 0.49333333333333335, 'recall': 0.11526479750778816, 'f1-score': 0.18686868686868688, 'support': 321}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6299863051218845, 'recall': 0.538064942523204, 'f1-score': 0.5198511624471406, 'support': 1292}, 'weighted avg': {'precision': 0.6987358652322236, 'recall': 0.7507739938080495, 'f1-score': 0.6873733057335143, 'support': 1292}}",0.34
5,clf,gboosting,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.74,0.68,0.76,0.42,971.00,321.00,"{'0': {'precision': 0.7638773819386909, 'recall': 0.9495365602471678, 'f1-score': 0.8466483011937558, 'support': 971}, '1': {'precision': 0.4235294117647059, 'recall': 0.11214953271028037, 'f1-score': 0.17733990147783252, 'support': 321}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.5937033968516984, 'recall': 0.530843046478724, 'f1-score': 0.5119941013357941, 'support': 1292}, 'weighted avg': {'precision': 0.6793172438381884, 'recall': 0.7414860681114551, 'f1-score': 0.6803572823788863, 'support': 1292}}",0.85
6,clf,ada,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.71,0.77,0.50,971.00,321.00,"{'0': {'precision': 0.7747671464860287, 'recall': 0.9423274974253347, 'f1-score': 0.8503717472118959, 'support': 971}, '1': {'precision': 0.4954954954954955, 'recall': 0.17133956386292834, 'f1-score': 0.25462962962962965, 'support': 321}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6351313209907621, 'recall': 0.5568335306441315, 'f1-score': 0.5525006884207628, 'support': 1292}, 'weighted avg': {'precision': 0.7053815427956563, 'recall': 0.7507739938080495, 'f1-score': 0.7023584192367354, 'support': 1292}}",0.85
0,reg,kn,max,basic,ALL_NO_3_2_1,60_180,included,basic,19.09,{'n_neighbors': 51},,,,,,,18.92,5.81
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 2}",,,,,,,20.73,6.97
2,reg,dtree,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.70,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,18.76,0.58
3,reg,rforest,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.40,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,18.56,57.57
4,reg,xgb,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.57,{'n_estimators': 50},,,,,,,18.52,0.34
5,reg,gboosting,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.62,{'n_estimators': 50},,,,,,,18.68,0.76
6,reg,ada,max,basic,ALL_NO_3_2_1,60_180,included,basic,20.54,{'n_estimators': 10},,,,,,,21.29,0.93
