,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
1,clf,svc-rbf,all,ALL_NO_1_1_1,30_90,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.50,0.25,0.00,0.50,0.00,311.00,649.00,332.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5023219814241486, 'recall': 1.0, 'f1-score': 0.6687274600721278, 'support': 649}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, 'micro avg': {'precision': 0.5023219814241486, 'recall': 0.5023219814241486, 'f1-score': 0.5023219814241486, 'support': 1292}, 'macro avg': {'precision': 0.1674406604747162, 'recall': 0.3333333333333333, 'f1-score': 0.22290915335737593, 'support': 1292}, 'weighted avg': {'precision': 0.2523273730218827, 'recall': 0.5023219814241486, 'f1-score': 0.33591650277616947, 'support': 1292}}",9.41
2,clf,dtree,all,ALL_NO_1_1_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 50}",0.65,0.66,0.69,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6892430278884463, 'recall': 0.5562700964630225, 'f1-score': 0.6156583629893239, 'support': 311}, '1': {'precision': 0.6291079812206573, 'recall': 0.8258859784283513, 'f1-score': 0.7141905396402397, 'support': 649}, '2': {'precision': 0.7037037037037037, 'recall': 0.4006024096385542, 'f1-score': 0.5105566218809979, 'support': 332}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.674018237604269, 'recall': 0.5942528281766427, 'f1-score': 0.6134685081701873, 'support': 1292}, 'weighted avg': {'precision': 0.6627517733089342, 'recall': 0.651702786377709, 'f1-score': 0.638145673050067, 'support': 1292}}",0.65
3,clf,rforest,all,ALL_NO_1_1_1,30_90,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.64,0.65,0.69,0.62,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.6929824561403509, 'recall': 0.5080385852090032, 'f1-score': 0.5862708719851578, 'support': 311}, '1': {'precision': 0.6244131455399061, 'recall': 0.8197226502311248, 'f1-score': 0.7088607594936708, 'support': 649}, '2': {'precision': 0.6745283018867925, 'recall': 0.4307228915662651, 'f1-score': 0.5257352941176471, 'support': 332}, 'micro avg': {'precision': 0.6447368421052632, 'recall': 0.6447368421052632, 'f1-score': 0.6447368421052632, 'support': 1292}, 'macro avg': {'precision': 0.6639746345223498, 'recall': 0.5861613756687977, 'f1-score': 0.6069556418654919, 'support': 1292}, 'weighted avg': {'precision': 0.6537964950011326, 'recall': 0.6447368421052632, 'f1-score': 0.6322948852521945, 'support': 1292}}",27.60
4,clf,xgb,all,ALL_NO_1_1_1,30_90,included,basic,0.66,{'n_estimators': 50},0.66,0.66,0.69,0.64,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6932270916334662, 'recall': 0.5594855305466238, 'f1-score': 0.6192170818505338, 'support': 311}, '1': {'precision': 0.6396614268440145, 'recall': 0.8151001540832049, 'f1-score': 0.7168021680216802, 'support': 649}, '2': {'precision': 0.677570093457944, 'recall': 0.4367469879518072, 'f1-score': 0.5311355311355311, 'support': 332}, 'micro avg': {'precision': 0.6563467492260062, 'recall': 0.6563467492260062, 'f1-score': 0.6563467492260062, 'support': 1292}, 'macro avg': {'precision': 0.6701528706451415, 'recall': 0.603777557527212, 'f1-score': 0.6223849270025816, 'support': 1292}, 'weighted avg': {'precision': 0.662296565439482, 'recall': 0.6563467492260062, 'f1-score': 0.6456022568410084, 'support': 1292}}",1.49
5,clf,gboosting,all,ALL_NO_1_1_1,30_90,included,basic,0.66,{'n_estimators': 10},0.65,0.66,0.71,0.63,0.69,311.00,649.00,332.00,"{'0': {'precision': 0.7064220183486238, 'recall': 0.49517684887459806, 'f1-score': 0.5822306238185255, 'support': 311}, '1': {'precision': 0.6290697674418605, 'recall': 0.8335901386748844, 'f1-score': 0.7170311464546056, 'support': 649}, '2': {'precision': 0.6869158878504673, 'recall': 0.4427710843373494, 'f1-score': 0.5384615384615385, 'support': 332}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.6741358912136506, 'recall': 0.590512690628944, 'f1-score': 0.6125744362448898, 'support': 1292}, 'weighted avg': {'precision': 0.6625538711629603, 'recall': 0.651702786377709, 'f1-score': 0.6386967250973927, 'support': 1292}}",4.18
6,clf,ada,all,ALL_NO_1_1_1,30_90,included,basic,0.64,{'n_estimators': 10},0.64,0.65,0.63,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6267123287671232, 'recall': 0.5884244372990354, 'f1-score': 0.6069651741293532, 'support': 311}, '1': {'precision': 0.6298136645962733, 'recall': 0.7812018489984591, 'f1-score': 0.6973865199449794, 'support': 649}, '2': {'precision': 0.7025641025641025, 'recall': 0.4126506024096386, 'f1-score': 0.5199240986717267, 'support': 332}, 'micro avg': {'precision': 0.6400928792569659, 'recall': 0.6400928792569659, 'f1-score': 0.6400928792569659, 'support': 1292}, 'macro avg': {'precision': 0.653030031975833, 'recall': 0.594092296235711, 'f1-score': 0.6080919309153532, 'support': 1292}, 'weighted avg': {'precision': 0.6477615206043644, 'recall': 0.6400928792569659, 'f1-score': 0.6300192115770386, 'support': 1292}}",1.26
0,reg,kn,all,ALL_NO_1_1_1,30_90,included,basic,24.87,{'n_neighbors': 11},,,,,,,,,24.68,8.91
1,reg,svr-rbf,all,ALL_NO_1_1_1,30_90,included,basic,30.60,"{'C': 1, 'gamma': 1}",,,,,,,,,30.31,9.59
2,reg,dtree,all,ALL_NO_1_1_1,30_90,included,basic,22.28,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.78,0.88
3,reg,rforest,all,ALL_NO_1_1_1,30_90,included,basic,22.09,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.92,84.29
4,reg,xgb,all,ALL_NO_1_1_1,30_90,included,basic,22.17,{'n_estimators': 50},,,,,,,,,22.06,0.44
5,reg,gboosting,all,ALL_NO_1_1_1,30_90,included,basic,22.23,{'n_estimators': 50},,,,,,,,,22.26,0.98
6,reg,ada,all,ALL_NO_1_1_1,30_90,included,basic,23.03,{'n_estimators': 10},,,,,,,,,22.86,1.58
0,clf,kn,basic,ALL_NO_3_2_1,30_90,included,basic,0.60,{'n_neighbors': 11},0.62,0.62,0.58,0.62,0.66,311.00,649.00,332.00,"{'0': {'precision': 0.583969465648855, 'recall': 0.4919614147909968, 'f1-score': 0.5340314136125656, 'support': 311}, '1': {'precision': 0.6198347107438017, 'recall': 0.8089368258859785, 'f1-score': 0.7018716577540107, 'support': 649}, '2': {'precision': 0.6612021857923497, 'recall': 0.3644578313253012, 'f1-score': 0.4699029126213592, 'support': 332}, 'micro avg': {'precision': 0.618421052631579, 'recall': 0.618421052631579, 'f1-score': 0.618421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6216687873950022, 'recall': 0.5551186906674256, 'f1-score': 0.5686019946626452, 'support': 1292}, 'weighted avg': {'precision': 0.6218315454896141, 'recall': 0.618421052631579, 'f1-score': 0.6018624168004273, 'support': 1292}}",7.14
1,clf,svc-rbf,basic,ALL_NO_3_2_1,30_90,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.50,0.25,0.00,0.50,0.00,311.00,649.00,332.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5023219814241486, 'recall': 1.0, 'f1-score': 0.6687274600721278, 'support': 649}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, 'micro avg': {'precision': 0.5023219814241486, 'recall': 0.5023219814241486, 'f1-score': 0.5023219814241486, 'support': 1292}, 'macro avg': {'precision': 0.1674406604747162, 'recall': 0.3333333333333333, 'f1-score': 0.22290915335737593, 'support': 1292}, 'weighted avg': {'precision': 0.2523273730218827, 'recall': 0.5023219814241486, 'f1-score': 0.33591650277616947, 'support': 1292}}",10.40
2,clf,dtree,basic,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 150}",0.65,0.66,0.69,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6892430278884463, 'recall': 0.5562700964630225, 'f1-score': 0.6156583629893239, 'support': 311}, '1': {'precision': 0.6331360946745562, 'recall': 0.8243451463790447, 'f1-score': 0.7161981258366801, 'support': 649}, '2': {'precision': 0.7040816326530612, 'recall': 0.41566265060240964, 'f1-score': 0.5227272727272727, 'support': 332}, 'micro avg': {'precision': 0.6547987616099071, 'recall': 0.6547987616099071, 'f1-score': 0.6547987616099071, 'support': 1292}, 'macro avg': {'precision': 0.6754869184053547, 'recall': 0.5987592978148256, 'f1-score': 0.6181945871844255, 'support': 1292}, 'weighted avg': {'precision': 0.6648722981098375, 'recall': 0.6547987616099071, 'f1-score': 0.642281570513266, 'support': 1292}}",0.67
3,clf,rforest,basic,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",0.64,0.65,0.69,0.62,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.6877828054298643, 'recall': 0.4887459807073955, 'f1-score': 0.5714285714285714, 'support': 311}, '1': {'precision': 0.6169965075669382, 'recall': 0.8166409861325116, 'f1-score': 0.7029177718832891, 'support': 649}, '2': {'precision': 0.6650943396226415, 'recall': 0.4246987951807229, 'f1-score': 0.5183823529411765, 'support': 332}, 'micro avg': {'precision': 0.6369969040247678, 'recall': 0.6369969040247678, 'f1-score': 0.6369969040247678, 'support': 1292}, 'macro avg': {'precision': 0.656624550873148, 'recall': 0.5766952540068767, 'f1-score': 0.5975762320843456, 'support': 1292}, 'weighted avg': {'precision': 0.6463951289894332, 'recall': 0.6369969040247678, 'f1-score': 0.6238474155131664, 'support': 1292}}",25.78
4,clf,xgb,basic,ALL_NO_3_2_1,30_90,included,basic,0.66,{'n_estimators': 50},0.65,0.66,0.69,0.64,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.686046511627907, 'recall': 0.5691318327974276, 'f1-score': 0.6221441124780316, 'support': 311}, '1': {'precision': 0.6405867970660146, 'recall': 0.8073959938366718, 'f1-score': 0.7143830947511928, 'support': 649}, '2': {'precision': 0.6712962962962963, 'recall': 0.4367469879518072, 'f1-score': 0.5291970802919707, 'support': 332}, 'micro avg': {'precision': 0.6547987616099071, 'recall': 0.6547987616099071, 'f1-score': 0.6547987616099071, 'support': 1292}, 'macro avg': {'precision': 0.6659765349967394, 'recall': 0.6044249381953022, 'f1-score': 0.6219080958403983, 'support': 1292}, 'weighted avg': {'precision': 0.6594207947232917, 'recall': 0.6547987616099071, 'f1-score': 0.6445935589250203, 'support': 1292}}",1.12
5,clf,gboosting,basic,ALL_NO_3_2_1,30_90,included,basic,0.66,{'n_estimators': 10},0.65,0.66,0.70,0.63,0.69,311.00,649.00,332.00,"{'0': {'precision': 0.6995515695067265, 'recall': 0.5016077170418006, 'f1-score': 0.5842696629213483, 'support': 311}, '1': {'precision': 0.6296728971962616, 'recall': 0.8305084745762712, 'f1-score': 0.7162790697674419, 'support': 649}, '2': {'precision': 0.6854460093896714, 'recall': 0.4397590361445783, 'f1-score': 0.5357798165137614, 'support': 332}, 'micro avg': {'precision': 0.6509287925696594, 'recall': 0.6509287925696594, 'f1-score': 0.6509287925696594, 'support': 1292}, 'macro avg': {'precision': 0.6715568253642199, 'recall': 0.5906250759208833, 'f1-score': 0.6121095164008504, 'support': 1292}, 'weighted avg': {'precision': 0.6608253277974742, 'recall': 0.6509287925696594, 'f1-score': 0.6381206505651531, 'support': 1292}}",3.24
6,clf,ada,basic,ALL_NO_3_2_1,30_90,included,basic,0.64,{'n_estimators': 10},0.64,0.65,0.63,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6267123287671232, 'recall': 0.5884244372990354, 'f1-score': 0.6069651741293532, 'support': 311}, '1': {'precision': 0.6298136645962733, 'recall': 0.7812018489984591, 'f1-score': 0.6973865199449794, 'support': 649}, '2': {'precision': 0.7025641025641025, 'recall': 0.4126506024096386, 'f1-score': 0.5199240986717267, 'support': 332}, 'micro avg': {'precision': 0.6400928792569659, 'recall': 0.6400928792569659, 'f1-score': 0.6400928792569659, 'support': 1292}, 'macro avg': {'precision': 0.653030031975833, 'recall': 0.594092296235711, 'f1-score': 0.6080919309153532, 'support': 1292}, 'weighted avg': {'precision': 0.6477615206043644, 'recall': 0.6400928792569659, 'f1-score': 0.6300192115770386, 'support': 1292}}",1.02
0,reg,kn,basic,ALL_NO_3_2_1,30_90,included,basic,24.92,{'n_neighbors': 11},,,,,,,,,24.53,7.31
1,reg,svr-rbf,basic,ALL_NO_3_2_1,30_90,included,basic,30.60,"{'C': 1, 'gamma': 1}",,,,,,,,,30.31,7.79
2,reg,dtree,basic,ALL_NO_3_2_1,30_90,included,basic,22.30,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.78,0.67
3,reg,rforest,basic,ALL_NO_3_2_1,30_90,included,basic,22.07,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.98,68.26
4,reg,xgb,basic,ALL_NO_3_2_1,30_90,included,basic,22.18,{'n_estimators': 50},,,,,,,,,22.02,0.39
5,reg,gboosting,basic,ALL_NO_3_2_1,30_90,included,basic,22.19,{'n_estimators': 50},,,,,,,,,22.29,0.88
6,reg,ada,basic,ALL_NO_3_2_1,30_90,included,basic,22.96,{'n_estimators': 10},,,,,,,,,22.69,1.41
0,clf,kn,all,ALL_NO_3_2_1,30_90,included,basic,0.60,{'n_neighbors': 21},0.62,0.63,0.63,0.60,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6328502415458938, 'recall': 0.4212218649517685, 'f1-score': 0.5057915057915058, 'support': 311}, '1': {'precision': 0.6039387308533917, 'recall': 0.8505392912172574, 'f1-score': 0.7063339731285988, 'support': 649}, '2': {'precision': 0.6783625730994152, 'recall': 0.3493975903614458, 'f1-score': 0.4612326043737574, 'support': 332}, 'micro avg': {'precision': 0.618421052631579, 'recall': 0.618421052631579, 'f1-score': 0.618421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6383838484995669, 'recall': 0.5403862488434905, 'f1-score': 0.5577860277646206, 'support': 1292}, 'weighted avg': {'precision': 0.630022473462562, 'recall': 0.618421052631579, 'f1-score': 0.5950782751654075, 'support': 1292}}",8.65
1,clf,svc-rbf,all,ALL_NO_3_2_1,30_90,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.50,0.25,0.00,0.50,0.00,311.00,649.00,332.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5023219814241486, 'recall': 1.0, 'f1-score': 0.6687274600721278, 'support': 649}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, 'micro avg': {'precision': 0.5023219814241486, 'recall': 0.5023219814241486, 'f1-score': 0.5023219814241486, 'support': 1292}, 'macro avg': {'precision': 0.1674406604747162, 'recall': 0.3333333333333333, 'f1-score': 0.22290915335737593, 'support': 1292}, 'weighted avg': {'precision': 0.2523273730218827, 'recall': 0.5023219814241486, 'f1-score': 0.33591650277616947, 'support': 1292}}",12.12
2,clf,dtree,all,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 50}",0.65,0.66,0.69,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6892430278884463, 'recall': 0.5562700964630225, 'f1-score': 0.6156583629893239, 'support': 311}, '1': {'precision': 0.6291079812206573, 'recall': 0.8258859784283513, 'f1-score': 0.7141905396402397, 'support': 649}, '2': {'precision': 0.7037037037037037, 'recall': 0.4006024096385542, 'f1-score': 0.5105566218809979, 'support': 332}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.674018237604269, 'recall': 0.5942528281766427, 'f1-score': 0.6134685081701873, 'support': 1292}, 'weighted avg': {'precision': 0.6627517733089342, 'recall': 0.651702786377709, 'f1-score': 0.638145673050067, 'support': 1292}}",0.79
3,clf,rforest,all,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.63,0.65,0.70,0.61,0.69,311.00,649.00,332.00,"{'0': {'precision': 0.6994818652849741, 'recall': 0.4340836012861736, 'f1-score': 0.5357142857142857, 'support': 311}, '1': {'precision': 0.6089813800657174, 'recall': 0.8567026194144838, 'f1-score': 0.7119078104993598, 'support': 649}, '2': {'precision': 0.6881720430107527, 'recall': 0.3855421686746988, 'f1-score': 0.4942084942084942, 'support': 332}, 'micro avg': {'precision': 0.6339009287925697, 'recall': 0.6339009287925697, 'f1-score': 0.6339009287925697, 'support': 1292}, 'macro avg': {'precision': 0.6655450961204814, 'recall': 0.5587761297917854, 'f1-score': 0.5806101968073799, 'support': 1292}, 'weighted avg': {'precision': 0.6511152430695415, 'recall': 0.6339009287925697, 'f1-score': 0.613554591291368, 'support': 1292}}",28.44
4,clf,xgb,all,ALL_NO_3_2_1,30_90,included,basic,0.66,{'n_estimators': 10},0.65,0.66,0.67,0.64,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6654275092936803, 'recall': 0.5755627009646302, 'f1-score': 0.6172413793103448, 'support': 311}, '1': {'precision': 0.6416978776529338, 'recall': 0.7919876733436055, 'f1-score': 0.7089655172413794, 'support': 649}, '2': {'precision': 0.6756756756756757, 'recall': 0.45180722891566266, 'f1-score': 0.5415162454873645, 'support': 332}, 'micro avg': {'precision': 0.6524767801857585, 'recall': 0.6524767801857585, 'f1-score': 0.6524767801857585, 'support': 1292}, 'macro avg': {'precision': 0.6609336875407633, 'recall': 0.6064525344079662, 'f1-score': 0.6225743806796963, 'support': 1292}, 'weighted avg': {'precision': 0.6561410234608459, 'recall': 0.6524767801857585, 'f1-score': 0.6438576495023045, 'support': 1292}}",1.27
5,clf,gboosting,all,ALL_NO_3_2_1,30_90,included,basic,0.65,{'n_estimators': 10},0.65,0.66,0.70,0.63,0.69,311.00,649.00,332.00,"{'0': {'precision': 0.6977777777777778, 'recall': 0.5048231511254019, 'f1-score': 0.5858208955223881, 'support': 311}, '1': {'precision': 0.6318874560375146, 'recall': 0.8305084745762712, 'f1-score': 0.7177097203728361, 'support': 649}, '2': {'precision': 0.6915887850467289, 'recall': 0.4457831325301205, 'f1-score': 0.542124542124542, 'support': 332}, 'micro avg': {'precision': 0.653250773993808, 'recall': 0.653250773993808, 'f1-score': 0.653250773993808, 'support': 1292}, 'macro avg': {'precision': 0.6737513396206737, 'recall': 0.5937049194105979, 'f1-score': 0.6152183860065887, 'support': 1292}, 'weighted avg': {'precision': 0.6630892604433049, 'recall': 0.653250773993808, 'f1-score': 0.6408430766368276, 'support': 1292}}",4.01
