,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,min,basic,ALL_NO_1_1_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 100}",0.76,0.70,0.78,0.96,0.43,0.11,994.00,298.00,"{'0': {'precision': 0.7820723684210527, 'recall': 0.9567404426559356, 'f1-score': 0.8606334841628959, 'support': 994}, '1': {'precision': 0.4342105263157895, 'recall': 0.11073825503355705, 'f1-score': 0.17647058823529413, 'support': 298}, 'micro avg': {'precision': 0.7616099071207431, 'recall': 0.7616099071207431, 'f1-score': 0.7616099071207431, 'support': 1292}, 'macro avg': {'precision': 0.608141447368421, 'recall': 0.5337393488447464, 'f1-score': 0.518552036199095, 'support': 1292}, 'weighted avg': {'precision': 0.7018379806908914, 'recall': 0.7616099071207431, 'f1-score': 0.7028312063096256, 'support': 1292}}",0.72
3,clf,rforest,min,basic,ALL_NO_1_1_1,30_180,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.77,0.73,0.78,0.98,0.56,0.06,994.00,298.00,"{'0': {'precision': 0.7782193958664547, 'recall': 0.9849094567404426, 'f1-score': 0.8694493783303731, 'support': 994}, '1': {'precision': 0.5588235294117647, 'recall': 0.06375838926174497, 'f1-score': 0.11445783132530121, 'support': 298}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.6685214626391097, 'recall': 0.5243339230010938, 'f1-score': 0.4919536048278371, 'support': 1292}, 'weighted avg': {'precision': 0.727615705306472, 'recall': 0.7724458204334366, 'f1-score': 0.6953104611418968, 'support': 1292}}",27.20
4,clf,xgb,min,basic,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 100},0.77,0.72,0.79,0.95,0.47,0.15,994.00,298.00,"{'0': {'precision': 0.7881567973311092, 'recall': 0.9507042253521126, 'f1-score': 0.8618331053351572, 'support': 994}, '1': {'precision': 0.4731182795698925, 'recall': 0.1476510067114094, 'f1-score': 0.22506393861892585, 'support': 298}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.6306375384505009, 'recall': 0.549177616031761, 'f1-score': 0.5434485219770415, 'support': 1292}, 'weighted avg': {'precision': 0.7154931144419122, 'recall': 0.7654798761609907, 'f1-score': 0.71496219846098, 'support': 1292}}",0.48
5,clf,gboosting,min,basic,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 50},0.76,0.70,0.78,0.96,0.44,0.11,994.00,298.00,"{'0': {'precision': 0.782716049382716, 'recall': 0.9567404426559356, 'f1-score': 0.8610230873698504, 'support': 994}, '1': {'precision': 0.44155844155844154, 'recall': 0.11409395973154363, 'f1-score': 0.18133333333333335, 'support': 298}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.6121372454705788, 'recall': 0.5354172011937396, 'f1-score': 0.5211782103515918, 'support': 1292}, 'weighted avg': {'precision': 0.7040279943272718, 'recall': 0.7623839009287926, 'f1-score': 0.7042525403861956, 'support': 1292}}",1.09
6,clf,ada,min,basic,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 100},0.76,0.71,0.79,0.93,0.43,0.18,994.00,298.00,"{'0': {'precision': 0.7914163090128755, 'recall': 0.9275653923541247, 'f1-score': 0.8540991199629457, 'support': 994}, '1': {'precision': 0.4330708661417323, 'recall': 0.18456375838926176, 'f1-score': 0.25882352941176473, 'support': 298}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.6122435875773039, 'recall': 0.5560645753716933, 'f1-score': 0.5564613246873552, 'support': 1292}, 'weighted avg': {'precision': 0.7087638771432155, 'recall': 0.7561919504643962, 'f1-score': 0.7167987128543916, 'support': 1292}}",1.14
0,reg,kn,min,basic,ALL_NO_1_1_1,30_180,included,basic,22.48,{'n_neighbors': 51},,,,,,,,,20.16,7.70
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,30_180,included,basic,24.62,"{'C': 5, 'gamma': 1}",,,,,,,,,22.07,9.05
2,reg,dtree,min,basic,ALL_NO_1_1_1,30_180,included,basic,22.13,"{'max_depth': 6, 'min_samples_leaf': 150}",,,,,,,,,20.45,0.71
3,reg,rforest,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,19.69,66.84
4,reg,xgb,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.63,{'n_estimators': 50},,,,,,,,,19.90,0.42
5,reg,gboosting,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.79,{'n_estimators': 50},,,,,,,,,20.02,0.89
6,reg,ada,min,basic,ALL_NO_1_1_1,30_180,included,basic,23.20,{'n_estimators': 10},,,,,,,,,22.28,1.18
