,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
6,clf,ada,min,basic,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 50},0.76,0.71,0.79,0.41,998.00,294.00,"{'0': {'precision': 0.7919520547945206, 'recall': 0.9268537074148296, 'f1-score': 0.8541089566020313, 'support': 998}, '1': {'precision': 0.4112903225806452, 'recall': 0.17346938775510204, 'f1-score': 0.24401913875598089, 'support': 294}, 'micro avg': {'precision': 0.7554179566563467, 'recall': 0.7554179566563467, 'f1-score': 0.7554179566563468, 'support': 1292}, 'macro avg': {'precision': 0.6016211886875829, 'recall': 0.5501615475849658, 'f1-score': 0.5490640476790061, 'support': 1292}, 'weighted avg': {'precision': 0.7053308866282052, 'recall': 0.7554179566563467, 'f1-score': 0.7152804686401592, 'support': 1292}}",0.83
0,reg,kn,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.76,{'n_neighbors': 51},,,,,,,19.43,5.73
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,30_180,included,basic,24.08,"{'C': 5, 'gamma': 1}",,,,,,,21.47,7.86
2,reg,dtree,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,19.62,0.66
3,reg,rforest,min,basic,ALL_NO_1_1_1,30_180,included,basic,20.90,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,18.91,53.67
4,reg,xgb,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.02,{'n_estimators': 50},,,,,,,19.09,0.33
5,reg,gboosting,min,basic,ALL_NO_1_1_1,30_180,included,basic,21.10,{'n_estimators': 50},,,,,,,19.13,0.69
6,reg,ada,min,basic,ALL_NO_1_1_1,30_180,included,basic,22.64,{'n_estimators': 10},,,,,,,21.58,1.06
0,clf,kn,max,all,ALL_NO_1_1_1,30_180,included,basic,0.75,{'n_neighbors': 51},0.74,0.69,0.74,0.53,952.00,340.00,"{'0': {'precision': 0.7400156617071261, 'recall': 0.9926470588235294, 'f1-score': 0.847913862718708, 'support': 952}, '1': {'precision': 0.5333333333333333, 'recall': 0.023529411764705882, 'f1-score': 0.04507042253521126, 'support': 340}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.6366744975202296, 'recall': 0.5080882352941176, 'f1-score': 0.4464921426269596, 'support': 1292}, 'weighted avg': {'precision': 0.6856255752929701, 'recall': 0.7376160990712074, 'f1-score': 0.6366392731967352, 'support': 1292}}",5.84
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,30_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.74,0.54,0.74,0.00,952.00,340.00,"{'0': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 952}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 340}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.3684210526315789, 'recall': 0.5, 'f1-score': 0.4242424242424242, 'support': 1292}, 'weighted avg': {'precision': 0.5429362880886426, 'recall': 0.7368421052631579, 'f1-score': 0.6251993620414672, 'support': 1292}}",7.88
2,clf,dtree,max,all,ALL_NO_1_1_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 50}",0.74,0.70,0.74,0.57,952.00,340.00,"{'0': {'precision': 0.7436708860759493, 'recall': 0.9873949579831933, 'f1-score': 0.8483754512635379, 'support': 952}, '1': {'precision': 0.5714285714285714, 'recall': 0.047058823529411764, 'f1-score': 0.08695652173913043, 'support': 340}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6575497287522604, 'recall': 0.5172268907563026, 'f1-score': 0.4676659865013342, 'support': 1292}, 'weighted avg': {'precision': 0.6983439611687446, 'recall': 0.739938080495356, 'f1-score': 0.6480020487571149, 'support': 1292}}",0.57
3,clf,rforest,max,all,ALL_NO_1_1_1,30_180,included,basic,0.76,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 10}",0.74,0.66,0.74,0.45,952.00,340.00,"{'0': {'precision': 0.7401574803149606, 'recall': 0.9873949579831933, 'f1-score': 0.8460846084608461, 'support': 952}, '1': {'precision': 0.45454545454545453, 'recall': 0.029411764705882353, 'f1-score': 0.055248618784530384, 'support': 340}, 'micro avg': {'precision': 0.7352941176470589, 'recall': 0.7352941176470589, 'f1-score': 0.735294117647059, 'support': 1292}, 'macro avg': {'precision': 0.5973514674302076, 'recall': 0.5084033613445378, 'f1-score': 0.45066661362268823, 'support': 1292}, 'weighted avg': {'precision': 0.6649964209019327, 'recall': 0.7352941176470589, 'f1-score': 0.6379698743354999, 'support': 1292}}",22.54
4,clf,xgb,max,all,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 50},0.74,0.68,0.74,0.49,952.00,340.00,"{'0': {'precision': 0.7449879711307137, 'recall': 0.9758403361344538, 'f1-score': 0.8449295134151886, 'support': 952}, '1': {'precision': 0.4888888888888889, 'recall': 0.06470588235294118, 'f1-score': 0.11428571428571428, 'support': 340}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6169384300098013, 'recall': 0.5202731092436975, 'f1-score': 0.4796076138504515, 'support': 1292}, 'weighted avg': {'precision': 0.6775934758039177, 'recall': 0.7360681114551083, 'f1-score': 0.652654829433748, 'support': 1292}}",0.33
5,clf,gboosting,max,all,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 50},0.73,0.67,0.75,0.45,952.00,340.00,"{'0': {'precision': 0.746742671009772, 'recall': 0.9632352941176471, 'f1-score': 0.8412844036697248, 'support': 952}, '1': {'precision': 0.453125, 'recall': 0.08529411764705883, 'f1-score': 0.14356435643564355, 'support': 340}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.599933835504886, 'recall': 0.524264705882353, 'f1-score': 0.4924243800526842, 'support': 1292}, 'weighted avg': {'precision': 0.6694748628493057, 'recall': 0.7321981424148607, 'f1-score': 0.657673864923914, 'support': 1292}}",0.82
6,clf,ada,max,all,ALL_NO_1_1_1,30_180,included,basic,0.75,{'n_estimators': 10},0.74,0.71,0.74,0.63,952.00,340.00,"{'0': {'precision': 0.7423409269442263, 'recall': 0.9926470588235294, 'f1-score': 0.849438202247191, 'support': 952}, '1': {'precision': 0.631578947368421, 'recall': 0.03529411764705882, 'f1-score': 0.06685236768802229, 'support': 340}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.6869599371563236, 'recall': 0.5139705882352942, 'f1-score': 0.45814528496760665, 'support': 1292}, 'weighted avg': {'precision': 0.7131930375821722, 'recall': 0.7407120743034056, 'f1-score': 0.6434945615737255, 'support': 1292}}",0.84
0,reg,kn,max,all,ALL_NO_1_1_1,30_180,included,basic,22.51,{'n_neighbors': 41},,,,,,,22.34,5.62
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,30_180,included,basic,24.51,"{'C': 5, 'gamma': 1}",,,,,,,24.42,7.21
2,reg,dtree,max,all,ALL_NO_1_1_1,30_180,included,basic,22.31,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,21.93,0.55
3,reg,rforest,max,all,ALL_NO_1_1_1,30_180,included,basic,21.72,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,21.72,50.04
4,reg,xgb,max,all,ALL_NO_1_1_1,30_180,included,basic,21.83,{'n_estimators': 50},,,,,,,21.55,0.32
5,reg,gboosting,max,all,ALL_NO_1_1_1,30_180,included,basic,21.84,{'n_estimators': 50},,,,,,,21.65,0.67
6,reg,ada,max,all,ALL_NO_1_1_1,30_180,included,basic,24.14,{'n_estimators': 10},,,,,,,25.63,0.83
0,clf,kn,min,all,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_neighbors': 41},0.77,0.73,0.78,0.57,998.00,294.00,"{'0': {'precision': 0.7781274586939417, 'recall': 0.9909819639278558, 'f1-score': 0.871749669457911, 'support': 998}, '1': {'precision': 0.5714285714285714, 'recall': 0.04081632653061224, 'f1-score': 0.07619047619047617, 'support': 294}, 'micro avg': {'precision': 0.7747678018575851, 'recall': 0.7747678018575851, 'f1-score': 0.7747678018575851, 'support': 1292}, 'macro avg': {'precision': 0.6747780150612566, 'recall': 0.515899145229234, 'f1-score': 0.47397007282419357, 'support': 1292}, 'weighted avg': {'precision': 0.7310922629849488, 'recall': 0.7747678018575851, 'f1-score': 0.6907168499373028, 'support': 1292}}",5.20
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,30_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,0.00,998.00,294.00,"{'0': {'precision': 0.7724458204334366, 'recall': 1.0, 'f1-score': 0.8716157205240175, 'support': 998}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 294}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.3862229102167183, 'recall': 0.5, 'f1-score': 0.43580786026200874, 'support': 1292}, 'weighted avg': {'precision': 0.596672545505085, 'recall': 0.7724458204334366, 'f1-score': 0.6732759203428555, 'support': 1292}}",7.12
2,clf,dtree,min,all,ALL_NO_1_1_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.43,998.00,294.00,"{'0': {'precision': 0.7853618421052632, 'recall': 0.9569138276553106, 'f1-score': 0.8626919602529358, 'support': 998}, '1': {'precision': 0.4342105263157895, 'recall': 0.11224489795918367, 'f1-score': 0.1783783783783784, 'support': 294}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6097861842105263, 'recall': 0.5345793628072472, 'f1-score': 0.5205351693156571, 'support': 1292}, 'weighted avg': {'precision': 0.7054558925370702, 'recall': 0.7647058823529411, 'f1-score': 0.7069735445632145, 'support': 1292}}",0.54
3,clf,rforest,min,all,ALL_NO_1_1_1,30_180,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 10}",0.77,0.72,0.78,0.50,998.00,294.00,"{'0': {'precision': 0.7847896440129449, 'recall': 0.9719438877755511, 'f1-score': 0.8683974932855864, 'support': 998}, '1': {'precision': 0.5, 'recall': 0.09523809523809523, 'f1-score': 0.16, 'support': 294}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.6423948220064725, 'recall': 0.5335909915068231, 'f1-score': 0.5141987466427932, 'support': 1292}, 'weighted avg': {'precision': 0.7199845702205256, 'recall': 0.7724458204334366, 'f1-score': 0.7071986828939746, 'support': 1292}}",20.13
4,clf,xgb,min,all,ALL_NO_1_1_1,30_180,included,basic,0.77,{'n_estimators': 50},0.77,0.73,0.79,0.51,998.00,294.00,"{'0': {'precision': 0.7910817506193228, 'recall': 0.9599198396793587, 'f1-score': 0.8673607967406066, 'support': 998}, '1': {'precision': 0.5061728395061729, 'recall': 0.13945578231292516, 'f1-score': 0.21866666666666662, 'support': 294}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.6486272950627479, 'recall': 0.549687810996142, 'f1-score': 0.5430137317036366, 'support': 1292}, 'weighted avg': {'precision': 0.726249537099767, 'recall': 0.7732198142414861, 'f1-score': 0.7197477361819856, 'support': 1292}}",0.34
5,clf,gboosting,min,all,ALL_NO_1_1_1,30_180,included,basic,0.77,{'n_estimators': 200},0.78,0.74,0.80,0.54,998.00,294.00,"{'0': {'precision': 0.8040885860306644, 'recall': 0.9458917835671342, 'f1-score': 0.8692449355432782, 'support': 998}, '1': {'precision': 0.5423728813559322, 'recall': 0.21768707482993196, 'f1-score': 0.3106796116504854, 'support': 294}, 'micro avg': {'precision': 0.7801857585139319, 'recall': 0.7801857585139319, 'f1-score': 0.7801857585139319, 'support': 1292}, 'macro avg': {'precision': 0.6732307336932983, 'recall': 0.581789429198533, 'f1-score': 0.5899622735968818, 'support': 1292}, 'weighted avg': {'precision': 0.7445340835737206, 'recall': 0.7801857585139319, 'f1-score': 0.742141061530522, 'support': 1292}}",0.87
6,clf,ada,min,all,ALL_NO_1_1_1,30_180,included,basic,0.76,{'n_estimators': 50},0.76,0.71,0.79,0.41,998.00,294.00,"{'0': {'precision': 0.7919520547945206, 'recall': 0.9268537074148296, 'f1-score': 0.8541089566020313, 'support': 998}, '1': {'precision': 0.4112903225806452, 'recall': 0.17346938775510204, 'f1-score': 0.24401913875598089, 'support': 294}, 'micro avg': {'precision': 0.7554179566563467, 'recall': 0.7554179566563467, 'f1-score': 0.7554179566563468, 'support': 1292}, 'macro avg': {'precision': 0.6016211886875829, 'recall': 0.5501615475849658, 'f1-score': 0.5490640476790061, 'support': 1292}, 'weighted avg': {'precision': 0.7053308866282052, 'recall': 0.7554179566563467, 'f1-score': 0.7152804686401592, 'support': 1292}}",0.82
0,reg,kn,min,all,ALL_NO_1_1_1,30_180,included,basic,21.76,{'n_neighbors': 51},,,,,,,19.43,6.08
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,30_180,included,basic,24.08,"{'C': 5, 'gamma': 1}",,,,,,,21.47,7.17
2,reg,dtree,min,all,ALL_NO_1_1_1,30_180,included,basic,21.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,19.62,0.53
3,reg,rforest,min,all,ALL_NO_1_1_1,30_180,included,basic,20.90,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,18.91,50.28
4,reg,xgb,min,all,ALL_NO_1_1_1,30_180,included,basic,21.02,{'n_estimators': 50},,,,,,,19.09,0.32
5,reg,gboosting,min,all,ALL_NO_1_1_1,30_180,included,basic,21.10,{'n_estimators': 50},,,,,,,19.13,0.65
6,reg,ada,min,all,ALL_NO_1_1_1,30_180,included,basic,22.64,{'n_estimators': 10},,,,,,,21.58,1.01
