,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
0,clf,kn,all,ALL_NO_1_1_1,60_120,included,basic,0.63,{'n_neighbors': 11},0.65,0.66,0.63,0.63,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.6296296296296297, 'recall': 0.5120481927710844, 'f1-score': 0.5647840531561462, 'support': 332}, '1': {'precision': 0.6298619824341279, 'recall': 0.8122977346278317, 'f1-score': 0.7095406360424028, 'support': 618}, '2': {'precision': 0.7333333333333333, 'recall': 0.4824561403508772, 'f1-score': 0.582010582010582, 'support': 342}, 'micro avg': {'precision': 0.6478328173374613, 'recall': 0.6478328173374613, 'f1-score': 0.6478328173374613, 'support': 1292}, 'macro avg': {'precision': 0.6642749817990303, 'recall': 0.6022673559165977, 'f1-score': 0.6187784237363769, 'support': 1292}, 'weighted avg': {'precision': 0.6571917509143406, 'recall': 0.6478328173374613, 'f1-score': 0.6385851685523719, 'support': 1292}}",7.00
1,clf,svc-rbf,all,ALL_NO_1_1_1,60_120,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,332.00,618.00,342.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, '1': {'precision': 0.47832817337461303, 'recall': 1.0, 'f1-score': 0.6471204188481676, 'support': 618}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 342}, 'micro avg': {'precision': 0.47832817337461303, 'recall': 0.47832817337461303, 'f1-score': 0.47832817337461303, 'support': 1292}, 'macro avg': {'precision': 0.15944272445820434, 'recall': 0.3333333333333333, 'f1-score': 0.21570680628272254, 'support': 1292}, 'weighted avg': {'precision': 0.22879784144389384, 'recall': 0.47832817337461303, 'f1-score': 0.3095359279010585, 'support': 1292}}",8.83
2,clf,dtree,all,ALL_NO_1_1_1,60_120,included,basic,0.68,"{'max_depth': 3, 'min_samples_leaf': 200}",0.68,0.69,0.73,0.66,0.71,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6558265582655827, 'recall': 0.7831715210355987, 'f1-score': 0.7138643067846607, 'support': 618}, '2': {'precision': 0.7075812274368231, 'recall': 0.5730994152046783, 'f1-score': 0.6332794830371566, 'support': 342}, 'micro avg': {'precision': 0.68343653250774, 'recall': 0.68343653250774, 'f1-score': 0.68343653250774, 'support': 1292}, 'macro avg': {'precision': 0.6987532570873242, 'recall': 0.6559055731242691, 'f1-score': 0.6712701521628279, 'support': 1292}, 'weighted avg': {'precision': 0.6893192352920275, 'recall': 0.68343653250774, 'f1-score': 0.68040484374997, 'support': 1292}}",0.57
3,clf,rforest,all,ALL_NO_1_1_1,60_120,included,basic,0.67,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.67,0.69,0.74,0.64,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.7433628318584071, 'recall': 0.5060240963855421, 'f1-score': 0.6021505376344086, 'support': 332}, '1': {'precision': 0.6361416361416361, 'recall': 0.843042071197411, 'f1-score': 0.7251217814892136, 'support': 618}, '2': {'precision': 0.728744939271255, 'recall': 0.5263157894736842, 'f1-score': 0.6112054329371815, 'support': 342}, 'micro avg': {'precision': 0.6726006191950464, 'recall': 0.6726006191950464, 'f1-score': 0.6726006191950464, 'support': 1292}, 'macro avg': {'precision': 0.7027498024237661, 'recall': 0.6251273190188792, 'f1-score': 0.6461592506869346, 'support': 1292}, 'weighted avg': {'precision': 0.6882064710087397, 'recall': 0.6726006191950464, 'f1-score': 0.6633680321358155, 'support': 1292}}",18.48
4,clf,xgb,all,ALL_NO_1_1_1,60_120,included,basic,0.68,{'n_estimators': 50},0.69,0.70,0.75,0.67,0.72,332.00,618.00,342.00,"{'0': {'precision': 0.7450980392156863, 'recall': 0.572289156626506, 'f1-score': 0.6473594548551959, 'support': 332}, '1': {'precision': 0.6662251655629139, 'recall': 0.813915857605178, 'f1-score': 0.7327021121631463, 'support': 618}, '2': {'precision': 0.723404255319149, 'recall': 0.5964912280701754, 'f1-score': 0.6538461538461539, 'support': 342}, 'micro avg': {'precision': 0.6942724458204335, 'recall': 0.6942724458204335, 'f1-score': 0.6942724458204335, 'support': 1292}, 'macro avg': {'precision': 0.711575820032583, 'recall': 0.6608987474339533, 'f1-score': 0.6779692402881653, 'support': 1292}, 'weighted avg': {'precision': 0.701628449424642, 'recall': 0.6942724458204335, 'f1-score': 0.6898983196162028, 'support': 1292}}",0.94
5,clf,gboosting,all,ALL_NO_1_1_1,60_120,included,basic,0.67,{'n_estimators': 50},0.69,0.70,0.72,0.67,0.72,332.00,618.00,342.00,"{'0': {'precision': 0.7238805970149254, 'recall': 0.5843373493975904, 'f1-score': 0.6466666666666667, 'support': 332}, '1': {'precision': 0.668010752688172, 'recall': 0.8042071197411004, 'f1-score': 0.7298091042584435, 'support': 618}, '2': {'precision': 0.7214285714285714, 'recall': 0.5906432748538012, 'f1-score': 0.6495176848874599, 'support': 342}, 'micro avg': {'precision': 0.6911764705882353, 'recall': 0.6911764705882353, 'f1-score': 0.6911764705882353, 'support': 1292}, 'macro avg': {'precision': 0.7044399737105563, 'recall': 0.6597292479974973, 'f1-score': 0.6753311519375234, 'support': 1292}, 'weighted avg': {'precision': 0.6965074108349976, 'recall': 0.6911764705882354, 'f1-score': 0.6871907182635935, 'support': 1292}}",3.07
6,clf,ada,all,ALL_NO_1_1_1,60_120,included,basic,0.67,{'n_estimators': 10},0.69,0.69,0.73,0.68,0.66,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6837349397590361, 'recall': 0.7346278317152104, 'f1-score': 0.7082683307332295, 'support': 618}, '2': {'precision': 0.6638176638176638, 'recall': 0.6812865497076024, 'f1-score': 0.6724386724386725, 'support': 342}, 'micro avg': {'precision': 0.6888544891640866, 'recall': 0.6888544891640866, 'f1-score': 0.6888544891640866, 'support': 1292}, 'macro avg': {'precision': 0.6934681963787556, 'recall': 0.6757867215184477, 'f1-score': 0.6824578899461895, 'support': 1292}, 'weighted avg': {'precision': 0.6910841277109144, 'recall': 0.6888544891640866, 'f1-score': 0.6880937985297951, 'support': 1292}}",0.86
0,reg,kn,all,ALL_NO_1_1_1,60_120,included,basic,25.88,{'n_neighbors': 11},,,,,,,,,26.26,6.99
1,reg,svr-rbf,all,ALL_NO_1_1_1,60_120,included,basic,34.20,"{'C': 1, 'gamma': 1}",,,,,,,,,34.77,6.33
2,reg,dtree,all,ALL_NO_1_1_1,60_120,included,basic,22.29,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.15,0.55
3,reg,rforest,all,ALL_NO_1_1_1,60_120,included,basic,22.11,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.67,56.37
4,reg,xgb,all,ALL_NO_1_1_1,60_120,included,basic,22.15,{'n_estimators': 50},,,,,,,,,22.12,0.33
5,reg,gboosting,all,ALL_NO_1_1_1,60_120,included,basic,22.14,{'n_estimators': 50},,,,,,,,,22.68,0.74
6,reg,ada,all,ALL_NO_1_1_1,60_120,included,basic,23.27,{'n_estimators': 10},,,,,,,,,22.66,1.11
