,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
4,clf,xgb,min,basic,ALL_NO_1_1_1,60_240,included,basic,0.76,{'n_estimators': 50},0.76,0.71,0.77,0.98,0.53,0.08,979.00,313.00,"{'0': {'precision': 0.7682437850842021, 'recall': 0.9785495403472931, 'f1-score': 0.8607367475292003, 'support': 979}, '1': {'precision': 0.5333333333333333, 'recall': 0.07667731629392971, 'f1-score': 0.1340782122905028, 'support': 313}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.6507885592087677, 'recall': 0.5276134283206114, 'f1-score': 0.4974074799098515, 'support': 1292}, 'weighted avg': {'precision': 0.7113343644974979, 'recall': 0.760061919504644, 'f1-score': 0.6846964057879369, 'support': 1292}}",0.47
5,clf,gboosting,min,basic,ALL_NO_1_1_1,60_240,included,basic,0.76,{'n_estimators': 200},0.76,0.72,0.78,0.95,0.52,0.16,979.00,313.00,"{'0': {'precision': 0.7796327212020033, 'recall': 0.9540347293156282, 'f1-score': 0.8580615525953146, 'support': 979}, '1': {'precision': 0.5212765957446809, 'recall': 0.15654952076677317, 'f1-score': 0.24078624078624078, 'support': 313}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6504546584733422, 'recall': 0.5552921250412006, 'f1-score': 0.5494238966907776, 'support': 1292}, 'weighted avg': {'precision': 0.7170433502514291, 'recall': 0.7608359133126935, 'f1-score': 0.7085203973350669, 'support': 1292}}",1.34
6,clf,ada,min,basic,ALL_NO_1_1_1,60_240,included,basic,0.75,{'n_estimators': 10},0.74,0.68,0.77,0.94,0.40,0.13,979.00,313.00,"{'0': {'precision': 0.7716933445661331, 'recall': 0.9356486210418795, 'f1-score': 0.8457987072945522, 'support': 979}, '1': {'precision': 0.4, 'recall': 0.134185303514377, 'f1-score': 0.20095693779904306, 'support': 313}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.5858466722830666, 'recall': 0.5349169622781282, 'f1-score': 0.5233778225467977, 'support': 1292}, 'weighted avg': {'precision': 0.681646891896474, 'recall': 0.7414860681114551, 'f1-score': 0.6895793002882873, 'support': 1292}}",1.15
0,reg,kn,min,basic,ALL_NO_1_1_1,60_240,included,basic,22.64,{'n_neighbors': 51},,,,,,,,,21.29,8.53
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,60_240,included,basic,24.61,"{'C': 5, 'gamma': 1}",,,,,,,,,22.80,9.23
2,reg,dtree,min,basic,ALL_NO_1_1_1,60_240,included,basic,21.97,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,21.36,0.74
3,reg,rforest,min,basic,ALL_NO_1_1_1,60_240,included,basic,21.74,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,20.87,73.36
4,reg,xgb,min,basic,ALL_NO_1_1_1,60_240,included,basic,21.93,{'n_estimators': 50},,,,,,,,,20.81,0.45
5,reg,gboosting,min,basic,ALL_NO_1_1_1,60_240,included,basic,21.99,{'n_estimators': 50},,,,,,,,,20.97,0.97
6,reg,ada,min,basic,ALL_NO_1_1_1,60_240,included,basic,23.93,{'n_estimators': 10},,,,,,,,,23.35,1.38
